symbol,sma,ema,fib_min,fib_max,rw,eb,total_return,sharpe,total_trades,win_rate,expectancy
LINK/USDT,50,18,0.55,0.7,0.04,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.55,0.7,0.04,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.55,0.7,0.04,0.015,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.55,0.7,0.04,0.02,-0.030191349894799897,,4,0.0,-80.96937561035156
LINK/USDT,50,18,0.55,0.7,0.05,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.55,0.7,0.05,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.55,0.7,0.05,0.015,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.55,0.7,0.05,0.02,-0.007217906337956993,,3,0.0,-30.748758951822918
LINK/USDT,50,18,0.55,0.786,0.01,0.005,0.0,,2,0.0,-10.0
LINK/USDT,50,18,0.55,0.786,0.01,0.01,0.0,,3,0.0,-10.0
LINK/USDT,50,18,0.55,0.786,0.01,0.015,0.0,,3,0.0,-10.0
LINK/USDT,50,18,0.55,0.786,0.01,0.02,-0.030191349894799897,,6,0.0,-57.31291707356771
LINK/USDT,50,18,0.55,0.786,0.02,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.55,0.786,0.02,0.01,0.0,,2,0.0,-10.0
LINK/USDT,50,18,0.55,0.786,0.02,0.015,0.0,,2,0.0,-10.0
LINK/USDT,50,18,0.55,0.786,0.02,0.02,-0.030191349894799897,,5,0.0,-66.77550048828125
LINK/USDT,50,18,0.55,0.786,0.03,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.55,0.786,0.03,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.55,0.786,0.03,0.015,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.55,0.786,0.03,0.02,-0.030191349894799897,,4,0.0,-80.96937561035156
LINK/USDT,50,18,0.55,0.786,0.04,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.55,0.786,0.04,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.55,0.786,0.04,0.015,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.55,0.786,0.04,0.02,-0.030191349894799897,,4,0.0,-80.96937561035156
LINK/USDT,50,18,0.55,0.786,0.05,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.55,0.786,0.05,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.55,0.786,0.05,0.015,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.55,0.786,0.05,0.02,-0.007217906337956993,,3,0.0,-30.748758951822918
LINK/USDT,50,18,0.618,0.618,0.01,0.005,0.0,,0,0.0,0.0
LINK/USDT,50,18,0.618,0.618,0.01,0.01,0.0,,0,0.0,0.0
LINK/USDT,50,18,0.618,0.618,0.01,0.015,0.0,,0,0.0,0.0
LINK/USDT,50,18,0.618,0.618,0.01,0.02,0.0,,0,0.0,0.0
LINK/USDT,50,18,0.618,0.618,0.02,0.005,0.0,,0,0.0,0.0
LINK/USDT,50,18,0.618,0.618,0.02,0.01,0.0,,0,0.0,0.0
LINK/USDT,50,18,0.618,0.618,0.02,0.015,0.0,,0,0.0,0.0
LINK/USDT,50,18,0.618,0.618,0.02,0.02,0.0,,0,0.0,0.0
LINK/USDT,50,18,0.618,0.618,0.03,0.005,0.0,,0,0.0,0.0
LINK/USDT,50,18,0.618,0.618,0.03,0.01,0.0,,0,0.0,0.0
LINK/USDT,50,18,0.618,0.618,0.03,0.015,0.0,,0,0.0,0.0
LINK/USDT,50,18,0.618,0.618,0.03,0.02,0.0,,0,0.0,0.0
LINK/USDT,50,18,0.618,0.618,0.04,0.005,0.0,,0,0.0,0.0
LINK/USDT,50,18,0.618,0.618,0.04,0.01,0.0,,0,0.0,0.0
LINK/USDT,50,18,0.618,0.618,0.04,0.015,0.0,,0,0.0,0.0
LINK/USDT,50,18,0.618,0.618,0.04,0.02,0.0,,0,0.0,0.0
LINK/USDT,50,18,0.618,0.618,0.05,0.005,0.0,,0,0.0,0.0
LINK/USDT,50,18,0.618,0.618,0.05,0.01,0.0,,0,0.0,0.0
LINK/USDT,50,18,0.618,0.618,0.05,0.015,0.0,,0,0.0,0.0
LINK/USDT,50,18,0.618,0.618,0.05,0.02,0.0,,0,0.0,0.0
LINK/USDT,50,18,0.618,0.7,0.01,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.7,0.01,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.7,0.01,0.015,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.7,0.01,0.02,-0.02314046929684373,,2,0.0,-120.81560516357422
LINK/USDT,50,18,0.618,0.7,0.02,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.7,0.02,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.7,0.02,0.015,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.7,0.02,0.02,-0.02314046929684373,,2,0.0,-120.81560516357422
LINK/USDT,50,18,0.618,0.7,0.03,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.7,0.03,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.7,0.03,0.015,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.7,0.03,0.02,-0.02314046929684373,,2,0.0,-120.81560516357422
LINK/USDT,50,18,0.618,0.7,0.04,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.7,0.04,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.7,0.04,0.015,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.7,0.04,0.02,-0.02314046929684373,,2,0.0,-120.81560516357422
LINK/USDT,50,18,0.618,0.7,0.05,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.7,0.05,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.7,0.05,0.015,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.7,0.05,0.02,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.786,0.01,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.786,0.01,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.786,0.01,0.015,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.786,0.01,0.02,-0.02314046929684373,,2,0.0,-120.81560516357422
LINK/USDT,50,18,0.618,0.786,0.02,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.786,0.02,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.786,0.02,0.015,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.786,0.02,0.02,-0.02314046929684373,,2,0.0,-120.81560516357422
LINK/USDT,50,18,0.618,0.786,0.03,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.786,0.03,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.786,0.03,0.015,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.786,0.03,0.02,-0.02314046929684373,,2,0.0,-120.81560516357422
LINK/USDT,50,18,0.618,0.786,0.04,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.786,0.04,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.786,0.04,0.015,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.786,0.04,0.02,-0.02314046929684373,,2,0.0,-120.81560516357422
LINK/USDT,50,18,0.618,0.786,0.05,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.786,0.05,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.786,0.05,0.015,0.0,,1,0.0,-10.0
LINK/USDT,50,18,0.618,0.786,0.05,0.02,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.5,0.618,0.01,0.005,-0.0507338679739918,,3,0.0,-175.94708251953125
LINK/USDT,50,20,0.5,0.618,0.01,0.01,-0.0507338679739918,,6,0.0,-92.97354125976562
LINK/USDT,50,20,0.5,0.618,0.01,0.015,-0.0507338679739918,,9,0.0,-65.31569417317708
LINK/USDT,50,20,0.5,0.618,0.01,0.02,-0.057585582004750176,,13,0.0,-53.08365572415865
LINK/USDT,50,20,0.5,0.618,0.02,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.5,0.618,0.02,0.01,0.0,,4,0.0,-10.0
LINK/USDT,50,20,0.5,0.618,0.02,0.015,0.0,,6,0.0,-10.0
LINK/USDT,50,20,0.5,0.618,0.02,0.02,-0.007217906337956993,,10,0.0,-16.224627685546874
LINK/USDT,50,20,0.5,0.618,0.03,0.005,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.5,0.618,0.03,0.01,0.0,,2,0.0,-10.0
LINK/USDT,50,20,0.5,0.618,0.03,0.015,0.0,,3,0.0,-10.0
LINK/USDT,50,20,0.5,0.618,0.03,0.02,-0.007217906337956993,,6,0.0,-20.374379475911457
LINK/USDT,50,20,0.5,0.618,0.04,0.005,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.5,0.618,0.04,0.01,0.0,,2,0.0,-10.0
LINK/USDT,50,20,0.5,0.618,0.04,0.015,0.0,,3,0.0,-10.0
LINK/USDT,50,20,0.5,0.618,0.04,0.02,-0.007217906337956993,,6,0.0,-20.374379475911457
LINK/USDT,50,20,0.5,0.618,0.05,0.005,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.5,0.618,0.05,0.01,0.0,,2,0.0,-10.0
LINK/USDT,50,20,0.5,0.618,0.05,0.015,0.0,,3,0.0,-10.0
LINK/USDT,50,20,0.5,0.618,0.05,0.02,-0.007217906337956993,,6,0.0,-20.374379475911457
LINK/USDT,50,20,0.5,0.7,0.01,0.005,-0.0507338679739918,,4,0.0,-134.46031188964844
LINK/USDT,50,20,0.5,0.7,0.01,0.01,-0.0507338679739918,,7,0.0,-81.12017822265625
LINK/USDT,50,20,0.5,0.7,0.01,0.015,-0.07270033175667322,,11,0.0,-75.40658846768466
LINK/USDT,50,20,0.5,0.7,0.01,0.02,-0.079393493909272,,15,0.0,-62.114583333333336
LINK/USDT,50,20,0.5,0.7,0.02,0.005,0.0,,2,0.0,-10.0
LINK/USDT,50,20,0.5,0.7,0.02,0.01,0.0,,5,0.0,-10.0
LINK/USDT,50,20,0.5,0.7,0.02,0.015,-0.02314046929684373,,8,0.0,-37.70390319824219
LINK/USDT,50,20,0.5,0.7,0.02,0.02,-0.030191349894799897,,12,0.0,-33.65645853678385
LINK/USDT,50,20,0.5,0.7,0.03,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.5,0.7,0.03,0.01,0.0,,3,0.0,-10.0
LINK/USDT,50,20,0.5,0.7,0.03,0.015,-0.02314046929684373,,5,0.0,-54.3262451171875
LINK/USDT,50,20,0.5,0.7,0.03,0.02,-0.030191349894799897,,8,0.0,-45.48468780517578
LINK/USDT,50,20,0.5,0.7,0.04,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.5,0.7,0.04,0.01,0.0,,3,0.0,-10.0
LINK/USDT,50,20,0.5,0.7,0.04,0.015,-0.02314046929684373,,5,0.0,-54.3262451171875
LINK/USDT,50,20,0.5,0.7,0.04,0.02,-0.030191349894799897,,8,0.0,-45.48468780517578
LINK/USDT,50,20,0.5,0.7,0.05,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.5,0.7,0.05,0.01,0.0,,3,0.0,-10.0
LINK/USDT,50,20,0.5,0.7,0.05,0.015,0.0,,4,0.0,-10.0
LINK/USDT,50,20,0.5,0.7,0.05,0.02,-0.007217906337956993,,7,0.0,-18.892325265066965
LINK/USDT,50,20,0.5,0.786,0.01,0.005,-0.0507338679739918,,4,0.0,-134.46031188964844
LINK/USDT,50,20,0.5,0.786,0.01,0.01,-0.0507338679739918,,7,0.0,-81.12017822265625
LINK/USDT,50,20,0.5,0.786,0.01,0.015,-0.07270033175667322,,11,0.0,-75.40658846768466
LINK/USDT,50,20,0.5,0.786,0.01,0.02,-0.079393493909272,,15,0.0,-62.114583333333336
LINK/USDT,50,20,0.5,0.786,0.02,0.005,0.0,,2,0.0,-10.0
LINK/USDT,50,20,0.5,0.786,0.02,0.01,0.0,,5,0.0,-10.0
LINK/USDT,50,20,0.5,0.786,0.02,0.015,-0.02314046929684373,,8,0.0,-37.70390319824219
LINK/USDT,50,20,0.5,0.786,0.02,0.02,-0.030191349894799897,,12,0.0,-33.65645853678385
LINK/USDT,50,20,0.5,0.786,0.03,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.5,0.786,0.03,0.01,0.0,,3,0.0,-10.0
LINK/USDT,50,20,0.5,0.786,0.03,0.015,-0.02314046929684373,,5,0.0,-54.3262451171875
LINK/USDT,50,20,0.5,0.786,0.03,0.02,-0.030191349894799897,,8,0.0,-45.48468780517578
LINK/USDT,50,20,0.5,0.786,0.04,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.5,0.786,0.04,0.01,0.0,,3,0.0,-10.0
LINK/USDT,50,20,0.5,0.786,0.04,0.015,-0.02314046929684373,,5,0.0,-54.3262451171875
LINK/USDT,50,20,0.5,0.786,0.04,0.02,-0.030191349894799897,,8,0.0,-45.48468780517578
LINK/USDT,50,20,0.5,0.786,0.05,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.5,0.786,0.05,0.01,0.0,,3,0.0,-10.0
LINK/USDT,50,20,0.5,0.786,0.05,0.015,0.0,,4,0.0,-10.0
LINK/USDT,50,20,0.5,0.786,0.05,0.02,-0.007217906337956993,,7,0.0,-18.892325265066965
LINK/USDT,50,20,0.55,0.618,0.01,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.55,0.618,0.01,0.01,0.0,,2,0.0,-10.0
LINK/USDT,50,20,0.55,0.618,0.01,0.015,0.0,,3,0.0,-10.0
LINK/USDT,50,20,0.55,0.618,0.01,0.02,-0.007217906337956993,,4,0.0,-25.561569213867188
LINK/USDT,50,20,0.55,0.618,0.02,0.005,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.55,0.618,0.02,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.55,0.618,0.02,0.015,0.0,,2,0.0,-10.0
LINK/USDT,50,20,0.55,0.618,0.02,0.02,-0.007217906337956993,,3,0.0,-30.748758951822918
LINK/USDT,50,20,0.55,0.618,0.03,0.005,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.55,0.618,0.03,0.01,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.55,0.618,0.03,0.015,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.55,0.618,0.03,0.02,-0.007217906337956993,,2,0.0,-41.123138427734375
LINK/USDT,50,20,0.55,0.618,0.04,0.005,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.55,0.618,0.04,0.01,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.55,0.618,0.04,0.015,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.55,0.618,0.04,0.02,-0.007217906337956993,,2,0.0,-41.123138427734375
LINK/USDT,50,20,0.55,0.618,0.05,0.005,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.55,0.618,0.05,0.01,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.55,0.618,0.05,0.015,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.55,0.618,0.05,0.02,-0.007217906337956993,,2,0.0,-41.123138427734375
LINK/USDT,50,20,0.55,0.7,0.01,0.005,0.0,,2,0.0,-10.0
LINK/USDT,50,20,0.55,0.7,0.01,0.01,0.0,,3,0.0,-10.0
LINK/USDT,50,20,0.55,0.7,0.01,0.015,-0.02314046929684373,,5,0.0,-54.3262451171875
LINK/USDT,50,20,0.55,0.7,0.01,0.02,-0.030191349894799897,,6,0.0,-57.31291707356771
LINK/USDT,50,20,0.55,0.7,0.02,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.55,0.7,0.02,0.01,0.0,,2,0.0,-10.0
LINK/USDT,50,20,0.55,0.7,0.02,0.015,-0.02314046929684373,,4,0.0,-65.40780639648438
LINK/USDT,50,20,0.55,0.7,0.02,0.02,-0.030191349894799897,,5,0.0,-66.77550048828125
LINK/USDT,50,20,0.55,0.7,0.03,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.55,0.7,0.03,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.55,0.7,0.03,0.015,-0.02314046929684373,,3,0.0,-83.87707010904948
LINK/USDT,50,20,0.55,0.7,0.03,0.02,-0.030191349894799897,,4,0.0,-80.96937561035156
LINK/USDT,50,20,0.55,0.7,0.04,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.55,0.7,0.04,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.55,0.7,0.04,0.015,-0.02314046929684373,,3,0.0,-83.87707010904948
LINK/USDT,50,20,0.55,0.7,0.04,0.02,-0.030191349894799897,,4,0.0,-80.96937561035156
LINK/USDT,50,20,0.55,0.7,0.05,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.55,0.7,0.05,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.55,0.7,0.05,0.015,0.0,,2,0.0,-10.0
LINK/USDT,50,20,0.55,0.7,0.05,0.02,-0.007217906337956993,,3,0.0,-30.748758951822918
LINK/USDT,50,20,0.55,0.786,0.01,0.005,0.0,,2,0.0,-10.0
LINK/USDT,50,20,0.55,0.786,0.01,0.01,0.0,,3,0.0,-10.0
LINK/USDT,50,20,0.55,0.786,0.01,0.015,-0.02314046929684373,,5,0.0,-54.3262451171875
LINK/USDT,50,20,0.55,0.786,0.01,0.02,-0.030191349894799897,,6,0.0,-57.31291707356771
LINK/USDT,50,20,0.55,0.786,0.02,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.55,0.786,0.02,0.01,0.0,,2,0.0,-10.0
LINK/USDT,50,20,0.55,0.786,0.02,0.015,-0.02314046929684373,,4,0.0,-65.40780639648438
LINK/USDT,50,20,0.55,0.786,0.02,0.02,-0.030191349894799897,,5,0.0,-66.77550048828125
LINK/USDT,50,20,0.55,0.786,0.03,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.55,0.786,0.03,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.55,0.786,0.03,0.015,-0.02314046929684373,,3,0.0,-83.87707010904948
LINK/USDT,50,20,0.55,0.786,0.03,0.02,-0.030191349894799897,,4,0.0,-80.96937561035156
LINK/USDT,50,20,0.55,0.786,0.04,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.55,0.786,0.04,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.55,0.786,0.04,0.015,-0.02314046929684373,,3,0.0,-83.87707010904948
LINK/USDT,50,20,0.55,0.786,0.04,0.02,-0.030191349894799897,,4,0.0,-80.96937561035156
LINK/USDT,50,20,0.55,0.786,0.05,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.55,0.786,0.05,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.55,0.786,0.05,0.015,0.0,,2,0.0,-10.0
LINK/USDT,50,20,0.55,0.786,0.05,0.02,-0.007217906337956993,,3,0.0,-30.748758951822918
LINK/USDT,50,20,0.618,0.618,0.01,0.005,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.618,0.618,0.01,0.01,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.618,0.618,0.01,0.015,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.618,0.618,0.01,0.02,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.618,0.618,0.02,0.005,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.618,0.618,0.02,0.01,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.618,0.618,0.02,0.015,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.618,0.618,0.02,0.02,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.618,0.618,0.03,0.005,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.618,0.618,0.03,0.01,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.618,0.618,0.03,0.015,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.618,0.618,0.03,0.02,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.618,0.618,0.04,0.005,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.618,0.618,0.04,0.01,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.618,0.618,0.04,0.015,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.618,0.618,0.04,0.02,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.618,0.618,0.05,0.005,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.618,0.618,0.05,0.01,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.618,0.618,0.05,0.015,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.618,0.618,0.05,0.02,0.0,,0,0.0,0.0
LINK/USDT,50,20,0.618,0.7,0.01,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.618,0.7,0.01,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.618,0.7,0.01,0.015,-0.02314046929684373,,2,0.0,-120.81560516357422
LINK/USDT,50,20,0.618,0.7,0.01,0.02,-0.02314046929684373,,2,0.0,-120.81560516357422
LINK/USDT,50,20,0.618,0.7,0.02,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.618,0.7,0.02,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.618,0.7,0.02,0.015,-0.02314046929684373,,2,0.0,-120.81560516357422
LINK/USDT,50,20,0.618,0.7,0.02,0.02,-0.02314046929684373,,2,0.0,-120.81560516357422
LINK/USDT,50,20,0.618,0.7,0.03,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.618,0.7,0.03,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.618,0.7,0.03,0.015,-0.02314046929684373,,2,0.0,-120.81560516357422
LINK/USDT,50,20,0.618,0.7,0.03,0.02,-0.02314046929684373,,2,0.0,-120.81560516357422
LINK/USDT,50,20,0.618,0.7,0.04,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.618,0.7,0.04,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.618,0.7,0.04,0.015,-0.02314046929684373,,2,0.0,-120.81560516357422
LINK/USDT,50,20,0.618,0.7,0.04,0.02,-0.02314046929684373,,2,0.0,-120.81560516357422
LINK/USDT,50,20,0.618,0.7,0.05,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.618,0.7,0.05,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.618,0.7,0.05,0.015,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.618,0.7,0.05,0.02,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.618,0.786,0.01,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.618,0.786,0.01,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.618,0.786,0.01,0.015,-0.02314046929684373,,2,0.0,-120.81560516357422
LINK/USDT,50,20,0.618,0.786,0.01,0.02,-0.02314046929684373,,2,0.0,-120.81560516357422
LINK/USDT,50,20,0.618,0.786,0.02,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.618,0.786,0.02,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.618,0.786,0.02,0.015,-0.02314046929684373,,2,0.0,-120.81560516357422
LINK/USDT,50,20,0.618,0.786,0.02,0.02,-0.02314046929684373,,2,0.0,-120.81560516357422
LINK/USDT,50,20,0.618,0.786,0.03,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.618,0.786,0.03,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.618,0.786,0.03,0.015,-0.02314046929684373,,2,0.0,-120.81560516357422
LINK/USDT,50,20,0.618,0.786,0.03,0.02,-0.02314046929684373,,2,0.0,-120.81560516357422
LINK/USDT,50,20,0.618,0.786,0.04,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.618,0.786,0.04,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.618,0.786,0.04,0.015,-0.02314046929684373,,2,0.0,-120.81560516357422
LINK/USDT,50,20,0.618,0.786,0.04,0.02,-0.02314046929684373,,2,0.0,-120.81560516357422
LINK/USDT,50,20,0.618,0.786,0.05,0.005,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.618,0.786,0.05,0.01,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.618,0.786,0.05,0.015,0.0,,1,0.0,-10.0
LINK/USDT,50,20,0.618,0.786,0.05,0.02,0.0,,1,0.0,-10.0
LINK/USDT,50,22,0.5,0.618,0.01,0.005,-0.03357248996919934,,6,0.16666666666666666,-61.144938151041664
LINK/USDT,50,22,0.5,0.618,0.01,0.01,-0.03357248996919934,,7,0.14285714285714285,-53.83851841517857
LINK/USDT,50,22,0.5,0.618,0.01,0.015,-0.03357248996919934,,11,0.09090909090909091,-37.89723899147727
LINK/USDT,50,22,0.5,0.618,0.01,0.02,-0.03357248996919934,,14,0.07142857142857142,-31.919259207589285
LINK/USDT,50,22,0.5,0.618,0.02,0.005,0.0,,4,0.0,-10.0
LINK/USDT,50,22,0.5,0.618,0.02,0.01,0.0,,5,0.0,-10.0
LINK/USDT,50,22,0.5,0.618,0.02,0.015,0.0,,8,0.0,-10.0
LINK/USDT,50,22,0.5,0.618,0.02,0.02,0.0,,11,0.0,-10.0
LINK/USDT,50,22,0.5,0.618,0.03,0.005,0.0,,2,0.0,-10.0
LINK/USDT,50,22,0.5,0.618,0.03,0.01,0.0,,2,0.0,-10.0
LINK/USDT,50,22,0.5,0.618,0.03,0.015,0.0,,5,0.0,-10.0
LINK/USDT,50,22,0.5,0.618,0.03,0.02,0.0,,6,0.0,-10.0
LINK/USDT,50,22,0.5,0.618,0.04,0.005,0.0,,2,0.0,-10.0
LINK/USDT,50,22,0.5,0.618,0.04,0.01,0.0,,2,0.0,-10.0
LINK/USDT,50,22,0.5,0.618,0.04,0.015,0.0,,5,0.0,-10.0
LINK/USDT,50,22,0.5,0.618,0.04,0.02,0.0,,6,0.0,-10.0
LINK/USDT,50,22,0.5,0.618,0.05,0.005,0.0,,2,0.0,-10.0
LINK/USDT,50,22,0.5,0.618,0.05,0.01,0.0,,2,0.0,-10.0
LINK/USDT,50,22,0.5,0.618,0.05,0.015,0.0,,5,0.0,-10.0
LINK/USDT,50,22,0.5,0.618,0.05,0.02,0.0,,6,0.0,-10.0
LINK/USDT,50,22,0.5,0.7,0.01,0.005,-0.03357248996919934,,6,0.16666666666666666,-61.144938151041664
LINK/USDT,50,22,0.5,0.7,0.01,0.01,-0.03357248996919934,,7,0.14285714285714285,-53.83851841517857
LINK/USDT,50,22,0.5,0.7,0.01,0.015,-0.0559360760926922,,12,0.08333333333333333,-54.04173787434896
LINK/USDT,50,22,0.5,0.7,0.01,0.02,-0.0559360760926922,,16,0.0625,-43.03130340576172
LINK/USDT,50,22,0.5,0.7,0.02,0.005,0.01763696543263286,,5,0.2,27.310223388671876
LINK/USDT,50,22,0.5,0.7,0.02,0.01,0.01763696543263286,,6,0.16666666666666666,21.09185282389323
LINK/USDT,50,22,0.5,0.7,0.02,0.015,-0.005911631521294112,,10,0.1,-13.508010864257812
