symbol,sma,ema,fib_min,fib_max,rw,eb,total_return,sharpe,total_trades,win_rate,expectancy,trades_recent,win_rate_recent,expectancy_recent
ETH/USDT,55,25,0.5,0.786,0.02,0.015,-0.0791001155044054,,15,0.0666666666666666,-54.206380208333336,0,0.0,0.0
ETH/USDT,55,25,0.5,0.786,0.02,0.02,-0.0791001155044054,,20,0.05,-43.154788208007815,1,0.0,-10.0
ETH/USDT,55,25,0.5,0.786,0.03,0.005,-0.0002547538457974,,5,0.0,-8.509017181396484,0,0.0,0.0
ETH/USDT,55,25,0.5,0.786,0.03,0.01,0.0207104568014661,,8,0.125,18.421905517578125,0,0.0,0.0
ETH/USDT,55,25,0.5,0.786,0.03,0.015,0.0207104568014661,,11,0.0909090909090909,10.670476740056818,0,0.0,0.0
ETH/USDT,55,25,0.5,0.786,0.03,0.02,0.0207104568014661,,16,0.0625,4.210952758789063,1,0.0,-10.0
ETH/USDT,55,25,0.5,0.786,0.04,0.005,-0.0002547538457974,,4,0.0,-8.136271476745605,0,0.0,0.0
ETH/USDT,55,25,0.5,0.786,0.04,0.01,-0.0002547538457974,,5,0.0,-8.509017181396484,0,0.0,0.0
ETH/USDT,55,25,0.5,0.786,0.04,0.015,-0.0002547538457974,,7,0.0,-8.93501227242606,0,0.0,0.0
ETH/USDT,55,25,0.5,0.786,0.04,0.02,-0.0002547538457974,,11,0.0,-9.322280883789062,1,0.0,-10.0
ETH/USDT,55,25,0.5,0.786,0.05,0.005,-0.0002547538457974,,4,0.0,-8.136271476745605,0,0.0,0.0
ETH/USDT,55,25,0.5,0.786,0.05,0.01,-0.0002547538457974,,5,0.0,-8.509017181396484,0,0.0,0.0
ETH/USDT,55,25,0.5,0.786,0.05,0.015,-0.0002547538457974,,7,0.0,-8.93501227242606,0,0.0,0.0
ETH/USDT,55,25,0.5,0.786,0.05,0.02,-0.0002547538457974,,9,0.0,-9.171676635742188,1,0.0,-10.0
ETH/USDT,55,25,0.55,0.618,0.01,0.005,-0.0002547538457974,,4,0.0,-8.136271476745605,0,0.0,0.0
ETH/USDT,55,25,0.55,0.618,0.01,0.01,-0.0778634734634182,,6,0.0,-136.60029093424478,0,0.0,0.0
ETH/USDT,55,25,0.55,0.618,0.01,0.015,-0.0778634734634182,,7,0.0,-118.51453508649554,0,0.0,0.0
ETH/USDT,55,25,0.55,0.618,0.01,0.02,-0.0778634734634182,,8,0.0,-104.9502182006836,0,0.0,0.0
ETH/USDT,55,25,0.55,0.618,0.02,0.005,-0.0002547538457974,,4,0.0,-8.136271476745605,0,0.0,0.0
ETH/USDT,55,25,0.55,0.618,0.02,0.01,-0.0778634734634182,,6,0.0,-136.60029093424478,0,0.0,0.0
ETH/USDT,55,25,0.55,0.618,0.02,0.015,-0.0778634734634182,,7,0.0,-118.51453508649554,0,0.0,0.0
ETH/USDT,55,25,0.55,0.618,0.02,0.02,-0.0778634734634182,,8,0.0,-104.9502182006836,0,0.0,0.0
ETH/USDT,55,25,0.55,0.618,0.03,0.005,-0.0002547538457974,,3,0.0,-7.515028635660808,0,0.0,0.0
ETH/USDT,55,25,0.55,0.618,0.03,0.01,-0.0002547538457974,,3,0.0,-7.515028635660808,0,0.0,0.0
ETH/USDT,55,25,0.55,0.618,0.03,0.015,-0.0002547538457974,,4,0.0,-8.136271476745605,0,0.0,0.0
ETH/USDT,55,25,0.55,0.618,0.03,0.02,-0.0002547538457974,,5,0.0,-8.509017181396484,0,0.0,0.0
ETH/USDT,55,25,0.55,0.618,0.04,0.005,-0.0002547538457974,,3,0.0,-7.515028635660808,0,0.0,0.0
ETH/USDT,55,25,0.55,0.618,0.04,0.01,-0.0002547538457974,,3,0.0,-7.515028635660808,0,0.0,0.0
ETH/USDT,55,25,0.55,0.618,0.04,0.015,-0.0002547538457974,,4,0.0,-8.136271476745605,0,0.0,0.0
ETH/USDT,55,25,0.55,0.618,0.04,0.02,-0.0002547538457974,,5,0.0,-8.509017181396484,0,0.0,0.0
ETH/USDT,55,25,0.55,0.618,0.05,0.005,-0.0002547538457974,,3,0.0,-7.515028635660808,0,0.0,0.0
ETH/USDT,55,25,0.55,0.618,0.05,0.01,-0.0002547538457974,,3,0.0,-7.515028635660808,0,0.0,0.0
ETH/USDT,55,25,0.55,0.618,0.05,0.015,-0.0002547538457974,,4,0.0,-8.136271476745605,0,0.0,0.0
ETH/USDT,55,25,0.55,0.618,0.05,0.02,-0.0002547538457974,,4,0.0,-8.136271476745605,0,0.0,0.0
ETH/USDT,55,25,0.55,0.7,0.01,0.005,-0.0002547538457974,,5,0.0,-8.509017181396484,0,0.0,0.0
ETH/USDT,55,25,0.55,0.7,0.01,0.01,-0.0585257605823175,,9,0.1111111111111111,-69.964599609375,0,0.0,0.0
ETH/USDT,55,25,0.55,0.7,0.01,0.015,-0.0585257605823175,,10,0.1,-63.9681396484375,0,0.0,0.0
ETH/USDT,55,25,0.55,0.7,0.01,0.02,-0.0585257605823175,,13,0.0769230769230769,-51.51395357572115,0,0.0,0.0
ETH/USDT,55,25,0.55,0.7,0.02,0.005,-0.0002547538457974,,4,0.0,-8.136271476745605,0,0.0,0.0
ETH/USDT,55,25,0.55,0.7,0.02,0.01,-0.0585257605823175,,8,0.125,-77.46017456054688,0,0.0,0.0
ETH/USDT,55,25,0.55,0.7,0.02,0.015,-0.0585257605823175,,9,0.1111111111111111,-69.964599609375,0,0.0,0.0
ETH/USDT,55,25,0.55,0.7,0.02,0.02,-0.0585257605823175,,11,0.0909090909090909,-59.06194513494318,0,0.0,0.0
ETH/USDT,55,25,0.55,0.7,0.03,0.005,-0.0002547538457974,,3,0.0,-7.515028635660808,0,0.0,0.0
ETH/USDT,55,25,0.55,0.7,0.03,0.01,0.0207104568014661,,5,0.2,35.475048828125,0,0.0,0.0
ETH/USDT,55,25,0.55,0.7,0.03,0.015,0.0207104568014661,,6,0.1666666666666666,27.8958740234375,0,0.0,0.0
ETH/USDT,55,25,0.55,0.7,0.03,0.02,0.0207104568014661,,8,0.125,18.421905517578125,0,0.0,0.0
ETH/USDT,55,25,0.55,0.7,0.04,0.005,-0.0002547538457974,,3,0.0,-7.515028635660808,0,0.0,0.0
ETH/USDT,55,25,0.55,0.7,0.04,0.01,-0.0002547538457974,,3,0.0,-7.515028635660808,0,0.0,0.0
ETH/USDT,55,25,0.55,0.7,0.04,0.015,-0.0002547538457974,,4,0.0,-8.136271476745605,0,0.0,0.0
ETH/USDT,55,25,0.55,0.7,0.04,0.02,-0.0002547538457974,,5,0.0,-8.509017181396484,0,0.0,0.0
ETH/USDT,55,25,0.55,0.7,0.05,0.005,-0.0002547538457974,,3,0.0,-7.515028635660808,0,0.0,0.0
ETH/USDT,55,25,0.55,0.7,0.05,0.01,-0.0002547538457974,,3,0.0,-7.515028635660808,0,0.0,0.0
ETH/USDT,55,25,0.55,0.7,0.05,0.015,-0.0002547538457974,,4,0.0,-8.136271476745605,0,0.0,0.0
ETH/USDT,55,25,0.55,0.7,0.05,0.02,-0.0002547538457974,,4,0.0,-8.136271476745605,0,0.0,0.0
ETH/USDT,55,25,0.55,0.786,0.01,0.005,-0.0002547538457974,,9,0.0,-9.171676635742188,0,0.0,0.0
ETH/USDT,55,25,0.55,0.786,0.01,0.01,-0.0585257605823175,,13,0.0769230769230769,-51.51395357572115,0,0.0,0.0
ETH/USDT,55,25,0.55,0.786,0.01,0.015,-0.0585257605823175,,14,0.0714285714285714,-48.54867117745536,0,0.0,0.0
ETH/USDT,55,25,0.55,0.786,0.01,0.02,-0.0585257605823175,,20,0.05,-36.98406982421875,1,0.0,-10.0
ETH/USDT,55,25,0.55,0.786,0.02,0.005,-0.0002547538457974,,7,0.0,-8.93501227242606,0,0.0,0.0
ETH/USDT,55,25,0.55,0.786,0.02,0.01,-0.0585257605823175,,11,0.0909090909090909,-59.06194513494318,0,0.0,0.0
ETH/USDT,55,25,0.55,0.786,0.02,0.015,-0.0585257605823175,,12,0.0833333333333333,-54.97344970703125,0,0.0,0.0
ETH/USDT,55,25,0.55,0.786,0.02,0.02,-0.0585257605823175,,17,0.0588235294117647,-41.74596449908088,1,0.0,-10.0
ETH/USDT,55,25,0.55,0.786,0.03,0.005,-0.0002547538457974,,5,0.0,-8.509017181396484,0,0.0,0.0
ETH/USDT,55,25,0.55,0.786,0.03,0.01,0.0207104568014661,,7,0.1428571428571428,22.482177734375,0,0.0,0.0
ETH/USDT,55,25,0.55,0.786,0.03,0.015,0.0207104568014661,,8,0.125,18.421905517578125,0,0.0,0.0
ETH/USDT,55,25,0.55,0.786,0.03,0.02,0.0207104568014661,,13,0.0769230769230769,7.490403395432692,1,0.0,-10.0
ETH/USDT,55,25,0.55,0.786,0.04,0.005,-0.0002547538457974,,4,0.0,-8.136271476745605,0,0.0,0.0
ETH/USDT,55,25,0.55,0.786,0.04,0.01,-0.0002547538457974,,4,0.0,-8.136271476745605,0,0.0,0.0
ETH/USDT,55,25,0.55,0.786,0.04,0.015,-0.0002547538457974,,5,0.0,-8.509017181396484,0,0.0,0.0
ETH/USDT,55,25,0.55,0.786,0.04,0.02,-0.0002547538457974,,9,0.0,-9.171676635742188,1,0.0,-10.0
ETH/USDT,55,25,0.55,0.786,0.05,0.005,-0.0002547538457974,,4,0.0,-8.136271476745605,0,0.0,0.0
ETH/USDT,55,25,0.55,0.786,0.05,0.01,-0.0002547538457974,,4,0.0,-8.136271476745605,0,0.0,0.0
ETH/USDT,55,25,0.55,0.786,0.05,0.015,-0.0002547538457974,,5,0.0,-8.509017181396484,0,0.0,0.0
ETH/USDT,55,25,0.55,0.786,0.05,0.02,-0.0002547538457974,,7,0.0,-8.93501227242606,1,0.0,-10.0
ETH/USDT,55,25,0.618,0.618,0.01,0.005,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.618,0.01,0.01,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.618,0.01,0.015,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.618,0.01,0.02,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.618,0.02,0.005,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.618,0.02,0.01,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.618,0.02,0.015,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.618,0.02,0.02,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.618,0.03,0.005,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.618,0.03,0.01,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.618,0.03,0.015,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.618,0.03,0.02,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.618,0.04,0.005,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.618,0.04,0.01,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.618,0.04,0.015,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.618,0.04,0.02,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.618,0.05,0.005,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.618,0.05,0.01,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.618,0.05,0.015,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.618,0.05,0.02,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.7,0.01,0.005,0.0,,1,0.0,-10.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.7,0.01,0.01,0.020970552976283,,3,0.3333333333333333,63.30677795410156,0,0.0,0.0
ETH/USDT,55,25,0.618,0.7,0.01,0.015,0.020970552976283,,3,0.3333333333333333,63.30677795410156,0,0.0,0.0
ETH/USDT,55,25,0.618,0.7,0.01,0.02,0.020970552976283,,5,0.2,33.984066772460935,0,0.0,0.0
ETH/USDT,55,25,0.618,0.7,0.02,0.005,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.7,0.02,0.01,0.020970552976283,,2,0.5,99.96016693115234,0,0.0,0.0
ETH/USDT,55,25,0.618,0.7,0.02,0.015,0.020970552976283,,2,0.5,99.96016693115234,0,0.0,0.0
ETH/USDT,55,25,0.618,0.7,0.02,0.02,0.020970552976283,,3,0.3333333333333333,63.30677795410156,0,0.0,0.0
ETH/USDT,55,25,0.618,0.7,0.03,0.005,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.7,0.03,0.01,0.020970552976283,,2,0.5,99.96016693115234,0,0.0,0.0
ETH/USDT,55,25,0.618,0.7,0.03,0.015,0.020970552976283,,2,0.5,99.96016693115234,0,0.0,0.0
ETH/USDT,55,25,0.618,0.7,0.03,0.02,0.020970552976283,,3,0.3333333333333333,63.30677795410156,0,0.0,0.0
ETH/USDT,55,25,0.618,0.7,0.04,0.005,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.7,0.04,0.01,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.7,0.04,0.015,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.7,0.04,0.02,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.7,0.05,0.005,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.7,0.05,0.01,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.7,0.05,0.015,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.7,0.05,0.02,0.0,,0,0.0,0.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.786,0.01,0.005,0.0,,5,0.0,-10.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.786,0.01,0.01,0.020970552976283,,7,0.1428571428571428,21.41719055175781,0,0.0,0.0
ETH/USDT,55,25,0.618,0.786,0.01,0.015,0.020970552976283,,7,0.1428571428571428,21.41719055175781,0,0.0,0.0
ETH/USDT,55,25,0.618,0.786,0.01,0.02,0.020970552976283,,12,0.0833333333333333,8.32669448852539,1,0.0,-10.0
ETH/USDT,55,25,0.618,0.786,0.02,0.005,0.0,,3,0.0,-10.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.786,0.02,0.01,0.020970552976283,,5,0.2,33.984066772460935,0,0.0,0.0
ETH/USDT,55,25,0.618,0.786,0.02,0.015,0.020970552976283,,5,0.2,33.984066772460935,0,0.0,0.0
ETH/USDT,55,25,0.618,0.786,0.02,0.02,0.020970552976283,,9,0.1111111111111111,14.435592651367188,1,0.0,-10.0
ETH/USDT,55,25,0.618,0.786,0.03,0.005,0.0,,2,0.0,-10.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.786,0.03,0.01,0.020970552976283,,4,0.25,44.98008346557617,0,0.0,0.0
ETH/USDT,55,25,0.618,0.786,0.03,0.015,0.020970552976283,,4,0.25,44.98008346557617,0,0.0,0.0
ETH/USDT,55,25,0.618,0.786,0.03,0.02,0.020970552976283,,8,0.125,17.490041732788086,1,0.0,-10.0
ETH/USDT,55,25,0.618,0.786,0.04,0.005,0.0,,1,0.0,-10.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.786,0.04,0.01,0.0,,1,0.0,-10.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.786,0.04,0.015,0.0,,1,0.0,-10.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.786,0.04,0.02,0.0,,4,0.0,-10.0,1,0.0,-10.0
ETH/USDT,55,25,0.618,0.786,0.05,0.005,0.0,,1,0.0,-10.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.786,0.05,0.01,0.0,,1,0.0,-10.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.786,0.05,0.015,0.0,,1,0.0,-10.0,0,0.0,0.0
ETH/USDT,55,25,0.618,0.786,0.05,0.02,0.0,,3,0.0,-10.0,1,0.0,-10.0
ETH/USDT,60,15,0.5,0.618,0.01,0.005,-0.0265266114193203,,1,0.0,-265.5265197753906,0,0.0,0.0
ETH/USDT,60,15,0.5,0.618,0.01,0.01,-0.1168119179984414,,7,0.0,-176.4456787109375,0,0.0,0.0
ETH/USDT,60,15,0.5,0.618,0.01,0.015,-0.1462567691176813,,10,0.0,-158.8841064453125,0,0.0,0.0
ETH/USDT,60,15,0.5,0.618,0.01,0.02,-0.1462567691176813,,17,0.0,-97.57888614430146,0,0.0,0.0
ETH/USDT,60,15,0.5,0.618,0.02,0.005,-0.0265266114193203,,1,0.0,-265.5265197753906,0,0.0,0.0
ETH/USDT,60,15,0.5,0.618,0.02,0.01,-0.1168119179984414,,7,0.0,-176.4456787109375,0,0.0,0.0
ETH/USDT,60,15,0.5,0.618,0.02,0.015,-0.1462567691176813,,10,0.0,-158.8841064453125,0,0.0,0.0
ETH/USDT,60,15,0.5,0.618,0.02,0.02,-0.1462567691176813,,17,0.0,-97.57888614430146,0,0.0,0.0
ETH/USDT,60,15,0.5,0.618,0.03,0.005,-0.0265266114193203,,1,0.0,-265.5265197753906,0,0.0,0.0
ETH/USDT,60,15,0.5,0.618,0.03,0.01,-0.0424811716792148,,5,0.0,-89.61261596679688,0,0.0,0.0
ETH/USDT,60,15,0.5,0.618,0.03,0.015,-0.0424811716792148,,7,0.0,-66.86615426199776,0,0.0,0.0
ETH/USDT,60,15,0.5,0.618,0.03,0.02,-0.0424811716792148,,12,0.0,-43.17192586263021,0,0.0,0.0
ETH/USDT,60,15,0.5,0.618,0.04,0.005,-0.0265266114193203,,1,0.0,-265.5265197753906,0,0.0,0.0
ETH/USDT,60,15,0.5,0.618,0.04,0.01,-0.0424811716792148,,4,0.0,-109.5157699584961,0,0.0,0.0
ETH/USDT,60,15,0.5,0.618,0.04,0.015,-0.0424811716792148,,6,0.0,-76.34384663899739,0,0.0,0.0
ETH/USDT,60,15,0.5,0.618,0.04,0.02,-0.0424811716792148,,10,0.0,-49.80630798339844,0,0.0,0.0
ETH/USDT,60,15,0.5,0.618,0.05,0.005,-0.0265266114193203,,1,0.0,-265.5265197753906,0,0.0,0.0
ETH/USDT,60,15,0.5,0.618,0.05,0.01,-0.0424811716792148,,4,0.0,-109.5157699584961,0,0.0,0.0
ETH/USDT,60,15,0.5,0.618,0.05,0.015,-0.0424811716792148,,6,0.0,-76.34384663899739,0,0.0,0.0
ETH/USDT,60,15,0.5,0.618,0.05,0.02,-0.0424811716792148,,9,0.0,-54.22923109266493,0,0.0,0.0
ETH/USDT,60,15,0.5,0.7,0.01,0.005,-0.0265266114193203,,2,0.0,-137.7632598876953,0,0.0,0.0
ETH/USDT,60,15,0.5,0.7,0.01,0.01,-0.1168119179984414,,8,0.0,-155.6399688720703,0,0.0,0.0
ETH/USDT,60,15,0.5,0.7,0.01,0.015,-0.1462567691176813,,12,0.0,-134.0700887044271,0,0.0,0.0
ETH/USDT,60,15,0.5,0.7,0.01,0.02,-0.1462567691176813,,20,0.0,-84.44205322265626,0,0.0,0.0
ETH/USDT,60,15,0.5,0.7,0.02,0.005,-0.0265266114193203,,2,0.0,-137.7632598876953,0,0.0,0.0
ETH/USDT,60,15,0.5,0.7,0.02,0.01,-0.1168119179984414,,8,0.0,-155.6399688720703,0,0.0,0.0
ETH/USDT,60,15,0.5,0.7,0.02,0.015,-0.1462567691176813,,11,0.0,-145.3491876775568,0,0.0,0.0
ETH/USDT,60,15,0.5,0.7,0.02,0.02,-0.1462567691176813,,19,0.0,-88.36005602384868,0,0.0,0.0
ETH/USDT,60,15,0.5,0.7,0.03,0.005,-0.0265266114193203,,2,0.0,-137.7632598876953,0,0.0,0.0
ETH/USDT,60,15,0.5,0.7,0.03,0.01,-0.0424811716792148,,6,0.0,-76.34384663899739,0,0.0,0.0
ETH/USDT,60,15,0.5,0.7,0.03,0.015,-0.0424811716792148,,8,0.0,-59.75788497924805,0,0.0,0.0
ETH/USDT,60,15,0.5,0.7,0.03,0.02,-0.0424811716792148,,14,0.0,-38.433079310825896,0,0.0,0.0
ETH/USDT,60,15,0.5,0.7,0.04,0.005,-0.0265266114193203,,1,0.0,-265.5265197753906,0,0.0,0.0
ETH/USDT,60,15,0.5,0.7,0.04,0.01,-0.0424811716792148,,4,0.0,-109.5157699584961,0,0.0,0.0
ETH/USDT,60,15,0.5,0.7,0.04,0.015,-0.0424811716792148,,6,0.0,-76.34384663899739,0,0.0,0.0
ETH/USDT,60,15,0.5,0.7,0.04,0.02,-0.0424811716792148,,10,0.0,-49.80630798339844,0,0.0,0.0
ETH/USDT,60,15,0.5,0.7,0.05,0.005,-0.0265266114193203,,1,0.0,-265.5265197753906,0,0.0,0.0
ETH/USDT,60,15,0.5,0.7,0.05,0.01,-0.0424811716792148,,4,0.0,-109.5157699584961,0,0.0,0.0
ETH/USDT,60,15,0.5,0.7,0.05,0.015,-0.0424811716792148,,6,0.0,-76.34384663899739,0,0.0,0.0
ETH/USDT,60,15,0.5,0.7,0.05,0.02,-0.0424811716792148,,9,0.0,-54.22923109266493,0,0.0,0.0
ETH/USDT,60,15,0.5,0.786,0.01,0.005,-0.0371549522704204,,5,0.0,-80.96206665039062,0,0.0,0.0
ETH/USDT,60,15,0.5,0.786,0.01,0.01,-0.1264545277310275,,12,0.0,-115.36696370442708,0,0.0,0.0
ETH/USDT,60,15,0.5,0.786,0.01,0.015,-0.1555779012241953,,17,0.0,-103.4191104664522,0,0.0,0.0
ETH/USDT,60,15,0.5,0.786,0.01,0.02,-0.1555779012241953,,27,0.0,-68.81943992332175,0,0.0,0.0
ETH/USDT,60,15,0.5,0.786,0.02,0.005,-0.0371549522704204,,4,0.0,-98.70258331298828,0,0.0,0.0
ETH/USDT,60,15,0.5,0.786,0.02,0.01,-0.1264545277310275,,11,0.0,-124.94577858664772,0,0.0,0.0
ETH/USDT,60,15,0.5,0.786,0.02,0.015,-0.1555779012241953,,15,0.0,-115.87499186197915,0,0.0,0.0
ETH/USDT,60,15,0.5,0.786,0.02,0.02,-0.1555779012241953,,25,0.0,-73.5249951171875,0,0.0,0.0
ETH/USDT,60,15,0.5,0.786,0.03,0.005,-0.0265266114193203,,3,0.0,-95.17550659179688,0,0.0,0.0
ETH/USDT,60,15,0.5,0.786,0.03,0.01,-0.0424811716792148,,8,0.0,-59.75788497924805,0,0.0,0.0
ETH/USDT,60,15,0.5,0.786,0.03,0.015,-0.0424811716792148,,11,0.0,-46.1875527121804,0,0.0,0.0
ETH/USDT,60,15,0.5,0.786,0.03,0.02,-0.0424811716792148,,19,0.0,-30.95069001850329,0,0.0,0.0
ETH/USDT,60,15,0.5,0.786,0.04,0.005,-0.0265266114193203,,1,0.0,-265.5265197753906,0,0.0,0.0
ETH/USDT,60,15,0.5,0.786,0.04,0.01,-0.0424811716792148,,5,0.0,-89.61261596679688,0,0.0,0.0
ETH/USDT,60,15,0.5,0.786,0.04,0.015,-0.0424811716792148,,8,0.0,-59.75788497924805,0,0.0,0.0
ETH/USDT,60,15,0.5,0.786,0.04,0.02,-0.0424811716792148,,14,0.0,-38.433079310825896,0,0.0,0.0
ETH/USDT,60,15,0.5,0.786,0.05,0.005,-0.0265266114193203,,1,0.0,-265.5265197753906,0,0.0,0.0
ETH/USDT,60,15,0.5,0.786,0.05,0.01,-0.0424811716792148,,5,0.0,-89.61261596679688,0,0.0,0.0
ETH/USDT,60,15,0.5,0.786,0.05,0.015,-0.0424811716792148,,7,0.0,-66.86615426199776,0,0.0,0.0
ETH/USDT,60,15,0.5,0.786,0.05,0.02,-0.0424811716792148,,12,0.0,-43.17192586263021,0,0.0,0.0
ETH/USDT,60,15,0.55,0.618,0.01,0.005,-0.0265266114193203,,1,0.0,-265.5265197753906,0,0.0,0.0
ETH/USDT,60,15,0.55,0.618,0.01,0.01,-0.1020958862522815,,6,0.0,-180.4305216471354,0,0.0,0.0
ETH/USDT,60,15,0.55,0.618,0.01,0.015,-0.1020958862522815,,8,0.0,-137.82289123535156,0,0.0,0.0
ETH/USDT,60,15,0.55,0.618,0.01,0.02,-0.1020958862522815,,13,0.0,-88.66024076021634,0,0.0,0.0
ETH/USDT,60,15,0.55,0.618,0.02,0.005,-0.0265266114193203,,1,0.0,-265.5265197753906,0,0.0,0.0
ETH/USDT,60,15,0.55,0.618,0.02,0.01,-0.1020958862522815,,6,0.0,-180.4305216471354,0,0.0,0.0
ETH/USDT,60,15,0.55,0.618,0.02,0.015,-0.1020958862522815,,8,0.0,-137.82289123535156,0,0.0,0.0
ETH/USDT,60,15,0.55,0.618,0.02,0.02,-0.1020958862522815,,13,0.0,-88.66024076021634,0,0.0,0.0
ETH/USDT,60,15,0.55,0.618,0.03,0.005,-0.0265266114193203,,1,0.0,-265.5265197753906,0,0.0,0.0
ETH/USDT,60,15,0.55,0.618,0.03,0.01,-0.0265266114193203,,5,0.0,-61.10530395507813,0,0.0,0.0
ETH/USDT,60,15,0.55,0.618,0.03,0.015,-0.0265266114193203,,7,0.0,-46.50378853934152,0,0.0,0.0
ETH/USDT,60,15,0.55,0.618,0.03,0.02,-0.0265266114193203,,10,0.0,-35.552651977539064,0,0.0,0.0
ETH/USDT,60,15,0.55,0.618,0.04,0.005,-0.0265266114193203,,1,0.0,-265.5265197753906,0,0.0,0.0
ETH/USDT,60,15,0.55,0.618,0.04,0.01,-0.0265266114193203,,4,0.0,-73.88162994384766,0,0.0,0.0
ETH/USDT,60,15,0.55,0.618,0.04,0.015,-0.0265266114193203,,6,0.0,-52.58775329589844,0,0.0,0.0
ETH/USDT,60,15,0.55,0.618,0.04,0.02,-0.0265266114193203,,9,0.0,-38.39183553059896,0,0.0,0.0
ETH/USDT,60,15,0.55,0.618,0.05,0.005,-0.0265266114193203,,1,0.0,-265.5265197753906,0,0.0,0.0
ETH/USDT,60,15,0.55,0.618,0.05,0.01,-0.0265266114193203,,4,0.0,-73.88162994384766,0,0.0,0.0
ETH/USDT,60,15,0.55,0.618,0.05,0.015,-0.0265266114193203,,6,0.0,-52.58775329589844,0,0.0,0.0
ETH/USDT,60,15,0.55,0.618,0.05,0.02,-0.0265266114193203,,8,0.0,-41.94081497192383,0,0.0,0.0
ETH/USDT,60,15,0.55,0.7,0.01,0.005,-0.0265266114193203,,2,0.0,-137.7632598876953,0,0.0,0.0
ETH/USDT,60,15,0.55,0.7,0.01,0.01,-0.1020958862522815,,7,0.0,-156.08330426897322,0,0.0,0.0
ETH/USDT,60,15,0.55,0.7,0.01,0.015,-0.1020958862522815,,10,0.0,-112.25831298828123,0,0.0,0.0
ETH/USDT,60,15,0.55,0.7,0.01,0.02,-0.1020958862522815,,16,0.0,-73.91144561767578,0,0.0,0.0
ETH/USDT,60,15,0.55,0.7,0.02,0.005,-0.0265266114193203,,2,0.0,-137.7632598876953,0,0.0,0.0
ETH/USDT,60,15,0.55,0.7,0.02,0.01,-0.1020958862522815,,7,0.0,-156.08330426897322,0,0.0,0.0
ETH/USDT,60,15,0.55,0.7,0.02,0.015,-0.1020958862522815,,9,0.0,-123.62034776475694,0,0.0,0.0
ETH/USDT,60,15,0.55,0.7,0.02,0.02,-0.1020958862522815,,15,0.0,-78.17220865885416,0,0.0,0.0
ETH/USDT,60,15,0.55,0.7,0.03,0.005,-0.0265266114193203,,2,0.0,-137.7632598876953,0,0.0,0.0
