analysis_rank,rank,param_id,source_symbol,side,sma,ema,fib_floor,fib_band,rw,eb,rw_lookback,confirm_enabled,confirm_mode,confirm_ema_period,confirm_min_distance,data_mode_used,total_trades,closed_positions,win_rate,expectancy,total_profit,total_return,ending_equity,peak_equity,max_dd_dollars,max_dd_pct,breached,consistency_score,overall_survival,max_concurrent_observed,combined_rank,daily_param_id,source_symbol_candidate,side_candidate,sma_candidate,ema_candidate,fib_floor_candidate,fib_band_candidate,rw_candidate,eb_candidate,rw_lookback_candidate,confirm_enabled_candidate,confirm_mode_candidate,confirm_ema_period_candidate,confirm_min_distance_candidate,total_trades_candidate,win_rate_candidate,expectancy_candidate,total_profit_candidate,total_return_candidate,score_expectancy,score_win_rate,score_drawdown,score_consistency,composite_score,drawdown_headroom_pct_pts,consistency_headroom_pct_pts,win_rate_sig,expectancy_sig,max_dd_pct_sig,consistency_sig,metric_duplicate_count,cluster_label,cluster_size,best_expectancy_flag,best_win_rate_flag,best_drawdown_flag,best_consistency_flag,ai_note
113,160,short_cand_063_DOGE_USDT__4h_ema20_dist0.004,DOGE/USDT,short,80,20,0.236,0.636,0.05,0.043,10,True,close_below_ema,20,0.004,"1D, 4H->1D",74,47,0.5945945945945946,2.418933841081504,179.00110424003128,0.0358002208480062,5179.001104240043,5202.096382484253,136.4882233968856,2.63100151100342,False,6.517650668245191,True,4,160,short_cand_063_DOGE_USDT,DOGE/USDT,short,80,20,0.236,0.636,0.05,0.043,10,True,close_below_ema,20,0.004,122,0.319672131147541,49.07871233685633,5987.602905096472,0.5987602905096472,0.7313091406297366,0.6138823387145537,0.14084052773197675,0.8738857081935533,61.237403108415236,0.36899848899658005,13.482349331754808,0.594595,2.418934,2.631002,6.517651,1,DOGE/USDT | fib=0.636 | rw_lb=10 | 4h_ema=20 | 4h_dist=0.004,3,False,False,False,False,Limited drawdown headroom below the 3% trailing cap. Uses a 4H confirmation filter with EMA 20 and minimum distance 0.004.
114,149,short_cand_070_DOGE_USDT__4h_ema15_dist0.004,DOGE/USDT,short,80,20,0.236,0.686,0.044,0.028,10,True,close_below_ema,15,0.004,"1D, 4H->1D",55,35,0.5818181818181818,2.240985890651884,123.2542239858536,0.0246508447971707,5123.254223985861,5129.721624517192,95.2244036820357,1.8623834654256723,False,9.46553090789465,True,4,149,short_cand_070_DOGE_USDT,DOGE/USDT,short,80,20,0.236,0.686,0.044,0.028,10,True,close_below_ema,15,0.004,80,0.275,58.43821339979111,4675.057071983289,0.4675057071983288,0.6379926211878564,0.4880618263168595,0.6465769575450946,0.6825392311940579,61.11361117427951,1.1376165345743277,10.53446909210535,0.581818,2.240986,1.862383,9.465531,2,DOGE/USDT | fib=0.686 | rw_lb=10 | 4h_ema=15 | 4h_dist=0.004,4,False,False,False,False,Shares identical outcome metrics with another survivor; treat as a threshold duplicate. Uses a 4H confirmation filter with EMA 15 and minimum distance 0.004.
115,92,short_cand_070_DOGE_USDT__4h_ema15_dist0.000,DOGE/USDT,short,80,20,0.236,0.686,0.044,0.028,10,True,close_below_ema,15,0.0,"1D, 4H->1D",55,35,0.5818181818181818,2.240985890651883,123.25422398585356,0.0246508447971707,5123.254223985861,5129.721624517192,95.2244036820357,1.8623834654256723,False,9.46553090789465,True,4,92,short_cand_070_DOGE_USDT,DOGE/USDT,short,80,20,0.236,0.686,0.044,0.028,10,True,close_below_ema,15,0.0,88,0.2954545454545454,111.1106149679174,9777.73411717673,0.977773411717673,0.6379926211878558,0.4880618263168595,0.6465769575450946,0.6825392311940579,61.11361117427949,1.1376165345743277,10.53446909210535,0.581818,2.240986,1.862383,9.465531,2,DOGE/USDT | fib=0.686 | rw_lb=10 | 4h_ema=15 | 4h_dist=0.000,4,False,False,False,False,Shares identical outcome metrics with another survivor; treat as a threshold duplicate. Uses a 4H confirmation filter with EMA 15 and minimum distance 0.000.
116,5,short_cand_062_DOGE_USDT__4h_ema20_dist0.000,DOGE/USDT,short,75,20,0.236,0.686,0.05,0.028,10,True,close_below_ema,20,0.0,"1D, 4H->1D",51,33,0.5882352941176471,2.155311581421965,109.92089065252024,0.021984178130504,5109.920890652527,5116.388291183858,89.6565954031048,1.7639359509945047,False,10.613693718646356,True,4,5,short_cand_062_DOGE_USDT,DOGE/USDT,short,75,20,0.236,0.686,0.05,0.028,10,True,close_below_ema,20,0.0,71,0.3380281690140845,220.3041640929552,15641.595650599818,1.5641595650599818,0.5930647176991032,0.5512567443084617,0.7113535975925834,0.608012150377063,60.92599868657308,1.2360640490054953,9.386306281353644,0.588235,2.155312,1.763936,10.613694,4,DOGE/USDT | fib=0.686 | rw_lb=10 | 4h_ema=20 | 4h_dist=0.000,5,False,False,False,False,Shares identical outcome metrics with another survivor; treat as a threshold duplicate. Uses a 4H confirmation filter with EMA 20 and minimum distance 0.000.
117,52,short_cand_062_DOGE_USDT__4h_ema30_dist0.004,DOGE/USDT,short,75,20,0.236,0.686,0.05,0.028,10,True,close_below_ema,30,0.004,"1D, 4H->1D",51,33,0.5882352941176471,2.155311581421965,109.92089065252024,0.021984178130504,5109.920890652527,5116.388291183858,89.6565954031048,1.7639359509945047,False,10.613693718646356,True,4,52,short_cand_062_DOGE_USDT,DOGE/USDT,short,75,20,0.236,0.686,0.05,0.028,10,True,close_below_ema,30,0.004,70,0.3142857142857143,139.34372148204892,9754.060503743423,0.9754060503743424,0.5930647176991032,0.5512567443084617,0.7113535975925834,0.608012150377063,60.92599868657308,1.2360640490054953,9.386306281353644,0.588235,2.155312,1.763936,10.613694,4,DOGE/USDT | fib=0.686 | rw_lb=10 | 4h_ema=30 | 4h_dist=0.004,5,False,False,False,False,Shares identical outcome metrics with another survivor; treat as a threshold duplicate. Uses a 4H confirmation filter with EMA 30 and minimum distance 0.004.
118,60,short_cand_062_DOGE_USDT__4h_ema25_dist0.004,DOGE/USDT,short,75,20,0.236,0.686,0.05,0.028,10,True,close_below_ema,25,0.004,"1D, 4H->1D",51,33,0.5882352941176471,2.155311581421965,109.92089065252024,0.021984178130504,5109.920890652527,5116.388291183858,89.6565954031048,1.7639359509945047,False,10.613693718646356,True,4,60,short_cand_062_DOGE_USDT,DOGE/USDT,short,75,20,0.236,0.686,0.05,0.028,10,True,close_below_ema,25,0.004,70,0.3142857142857143,133.72097878204596,9360.468514743216,0.9360468514743218,0.5930647176991032,0.5512567443084617,0.7113535975925834,0.608012150377063,60.92599868657308,1.2360640490054953,9.386306281353644,0.588235,2.155312,1.763936,10.613694,4,DOGE/USDT | fib=0.686 | rw_lb=10 | 4h_ema=25 | 4h_dist=0.004,4,False,False,False,False,Shares identical outcome metrics with another survivor; treat as a threshold duplicate. Uses a 4H confirmation filter with EMA 25 and minimum distance 0.004.
119,81,short_cand_062_DOGE_USDT__4h_ema30_dist0.008,DOGE/USDT,short,75,20,0.236,0.686,0.05,0.028,10,True,close_below_ema,30,0.008,"1D, 4H->1D",51,33,0.5882352941176471,2.155311581421965,109.92089065252024,0.021984178130504,5109.920890652527,5125.656549534188,89.6565954031048,1.7639359509945047,False,10.613693718646356,True,4,81,short_cand_062_DOGE_USDT,DOGE/USDT,short,75,20,0.236,0.686,0.05,0.028,10,True,close_below_ema,30,0.008,66,0.303030303030303,119.78975818001018,7906.124039880672,0.7906124039880672,0.5930647176991032,0.5512567443084617,0.7113535975925834,0.608012150377063,60.92599868657308,1.2360640490054953,9.386306281353644,0.588235,2.155312,1.763936,10.613694,4,DOGE/USDT | fib=0.686 | rw_lb=10 | 4h_ema=30 | 4h_dist=0.008,4,False,False,False,False,Shares identical outcome metrics with another survivor; treat as a threshold duplicate. Uses a 4H confirmation filter with EMA 30 and minimum distance 0.008.
120,225,short_cand_086_ETH_USDT__4h_ema15_dist0.008,ETH/USDT,short,65,20,0.236,0.536,0.008,0.023,8,True,close_below_ema,15,0.008,"1D, 4H->1D",44,29,0.5909090909090909,2.290112424361023,100.764946671885,0.020152989334377,5100.764946671892,5161.70761291458,99.5490889726134,1.928607670909949,False,11.578100373194411,True,4,225,short_cand_086_ETH_USDT,ETH/USDT,short,65,20,0.236,0.536,0.008,0.023,8,True,close_below_ema,15,0.008,67,0.3134328358208955,-16.65291429362164,-1115.74525767265,-0.111574525767265,0.6637547450387528,0.5775879601382958,0.6030026576161183,0.5454126548953253,60.63942133004261,1.071392329090051,8.421899626805589,0.590909,2.290112,1.928608,11.5781,1,ETH/USDT | fib=0.536 | rw_lb=8 | 4h_ema=15 | 4h_dist=0.008,3,False,False,False,False,Uses a 4H confirmation filter with EMA 15 and minimum distance 0.008.
121,155,short_cand_086_ETH_USDT__4h_ema25_dist0.000,ETH/USDT,short,65,20,0.236,0.536,0.008,0.023,8,True,close_below_ema,25,0.0,"1D, 4H->1D",82,54,0.5853658536585366,2.089387922395669,171.3298096364449,0.0342659619272889,5171.329809636459,5210.120920345536,103.1031792991771,2.016016599733476,False,6.80947856734498,True,4,155,short_cand_086_ETH_USDT,ETH/USDT,short,65,20,0.236,0.536,0.008,0.023,8,True,close_below_ema,25,0.0,124,0.3064516129032258,53.74505149413064,6664.386385272199,0.6664386385272199,0.5584941233519639,0.5229988541496149,0.5454892023292714,0.8549432017674614,60.63091375299376,0.9839834002665242,13.19052143265502,0.585366,2.089388,2.016017,6.809479,1,ETH/USDT | fib=0.536 | rw_lb=8 | 4h_ema=25 | 4h_dist=0.000,4,False,False,False,False,Uses a 4H confirmation filter with EMA 25 and minimum distance 0.000.
122,228,short_cand_077_ETH_USDT__4h_ema25_dist0.000,ETH/USDT,short,90,20,0.236,0.536,0.011,0.023,8,True,close_below_ema,25,0.0,"1D, 4H->1D",64,42,0.578125,2.078069942236118,132.99647630311156,0.0265992952606223,5132.996476303122,5160.851734353314,86.85582021254868,1.682974529851171,False,8.772162233890493,True,4,228,short_cand_077_ETH_USDT,ETH/USDT,short,90,20,0.236,0.536,0.011,0.023,8,True,close_below_ema,25,0.0,111,0.2792792792792792,-37.02098656082146,-4109.329508251182,-0.4109329508251182,0.5525589354891554,0.45169183445190153,0.7646247123123122,0.7275456908351332,60.47526666636689,1.317025470148829,11.227837766109507,0.578125,2.07807,1.682975,8.772162,1,ETH/USDT | fib=0.536 | rw_lb=8 | 4h_ema=25 | 4h_dist=0.000,4,False,False,False,False,Uses a 4H confirmation filter with EMA 25 and minimum distance 0.000.
123,139,short_cand_075_DOGE_USDT__4h_ema25_dist0.000,DOGE/USDT,short,80,20,0.236,0.636,0.041,0.028,10,True,close_below_ema,25,0.0,"1D, 4H->1D",64,41,0.578125,2.1341805831122955,136.5875573191869,0.0273175114638373,5136.587557319196,5143.054957850527,90.33910731884224,1.796721838674415,False,8.541529620742265,True,4,139,short_cand_075_DOGE_USDT,DOGE/USDT,short,80,20,0.236,0.636,0.041,0.028,10,True,close_below_ema,25,0.0,86,0.2790697674418604,67.95195957689482,5843.868523612955,0.5843868523612955,0.581983549246025,0.45169183445190153,0.6897810910935611,0.7425160201631484,60.30766231004261,1.203278161325585,11.458470379257735,0.578125,2.134181,1.796722,8.54153,1,DOGE/USDT | fib=0.636 | rw_lb=10 | 4h_ema=25 | 4h_dist=0.000,3,False,False,False,False,Uses a 4H confirmation filter with EMA 25 and minimum distance 0.000.
124,39,short_cand_097_LINK_USDT__4h_ema20_dist0.008,LINK/USDT,short,90,20,0.236,0.636,0.041,0.038,8,True,close_below_ema,20,0.008,"1D, 4H->1D",55,37,0.6,2.181544072808053,119.98492400444292,0.0239969848008885,5119.984924004451,5135.714759094053,110.68731857252624,2.1720554819361677,False,9.723443810519615,True,4,39,short_cand_097_LINK_USDT,LINK/USDT,short,90,20,0.236,0.636,0.041,0.038,8,True,close_below_ema,20,0.008,89,0.3370786516853932,147.11683203688403,13093.39805128268,1.309339805128268,0.60682112673067,0.6671140939597311,0.4428185095823931,0.6657981422494577,60.08892482120374,0.8279445180638323,10.276556189480385,0.6,2.181544,2.172055,9.723444,1,LINK/USDT | fib=0.636 | rw_lb=8 | 4h_ema=20 | 4h_dist=0.008,1,False,False,False,False,Uses a 4H confirmation filter with EMA 20 and minimum distance 0.008.
125,232,short_cand_077_ETH_USDT__4h_ema15_dist0.000,ETH/USDT,short,90,20,0.236,0.536,0.011,0.023,8,True,close_below_ema,15,0.0,"1D, 4H->1D",53,36,0.5849056603773585,2.088920160019621,110.7127684810399,0.0221425536962079,5110.712768481048,5122.159995852185,86.20926381922254,1.687812675406753,False,10.537778818767991,True,4,232,short_cand_077_ETH_USDT,ETH/USDT,short,90,20,0.236,0.536,0.011,0.023,8,True,close_below_ema,15,0.0,96,0.2708333333333333,-46.303064116018106,-4445.094155137738,-0.4445094155137738,0.558248827147353,0.5184669283694228,0.7614413021981805,0.6129397754712296,59.98800371278112,1.312187324593247,9.462221181232009,0.584906,2.08892,1.687813,10.537779,1,ETH/USDT | fib=0.536 | rw_lb=8 | 4h_ema=15 | 4h_dist=0.000,4,False,False,False,False,Uses a 4H confirmation filter with EMA 15 and minimum distance 0.000.
126,186,short_cand_084_ETH_USDT__4h_ema15_dist0.000,ETH/USDT,short,80,20,0.236,0.486,0.011,0.023,8,True,close_below_ema,15,0.0,"1D, 4H->1D",55,38,0.6,2.0701018424987807,113.85560133743294,0.0227711202674865,5113.855601337442,5141.707612914581,102.67653136751504,1.996934464138321,False,10.246897411828042,True,4,186,short_cand_084_ETH_USDT,ETH/USDT,short,80,20,0.236,0.486,0.011,0.023,8,True,close_below_ema,15,0.0,91,0.2967032967032967,34.6513210448729,3153.2702150834343,0.3153270215083434,0.5483804364827947,0.6671140939597311,0.5580448939170864,0.6318208452290819,59.66848240881446,1.003065535861679,9.753102588171958,0.6,2.070102,1.996934,10.246897,1,ETH/USDT | fib=0.486 | rw_lb=8 | 4h_ema=15 | 4h_dist=0.000,3,False,False,False,False,Uses a 4H confirmation filter with EMA 15 and minimum distance 0.000.
127,36,short_cand_075_DOGE_USDT__4h_ema20_dist0.000,DOGE/USDT,short,80,20,0.236,0.636,0.041,0.028,10,True,close_below_ema,20,0.0,"1D, 4H->1D",62,40,0.5806451612903226,2.095498236330972,129.92089065252026,0.025984178130504,5129.920890652529,5136.38829118386,90.33910731884224,1.796721838674415,False,8.97982349726168,True,4,36,short_cand_075_DOGE_USDT,DOGE/USDT,short,80,20,0.236,0.636,0.041,0.028,10,True,close_below_ema,20,0.0,83,0.3012048192771084,149.27174318021795,12389.554683958091,1.238955468395809,0.5616983930710762,0.47651006711409427,0.6897810910935611,0.7140664284753888,59.64914582671902,1.203278161325585,11.02017650273832,0.580645,2.095498,1.796722,8.979823,2,DOGE/USDT | fib=0.636 | rw_lb=10 | 4h_ema=20 | 4h_dist=0.000,3,False,False,False,False,Shares identical outcome metrics with another survivor; treat as a threshold duplicate. Uses a 4H confirmation filter with EMA 20 and minimum distance 0.000.
128,119,short_cand_075_DOGE_USDT__4h_ema30_dist0.004,DOGE/USDT,short,80,20,0.236,0.636,0.041,0.028,10,True,close_below_ema,30,0.004,"1D, 4H->1D",62,40,0.5806451612903226,2.095498236330972,129.92089065252026,0.025984178130504,5129.920890652529,5136.38829118386,90.33910731884224,1.796721838674415,False,8.97982349726168,True,4,119,short_cand_075_DOGE_USDT,DOGE/USDT,short,80,20,0.236,0.636,0.041,0.028,10,True,close_below_ema,30,0.004,85,0.2823529411764706,80.1493454499734,6812.694363247739,0.6812694363247739,0.5616983930710762,0.47651006711409427,0.6897810910935611,0.7140664284753888,59.64914582671902,1.203278161325585,11.02017650273832,0.580645,2.095498,1.796722,8.979823,2,DOGE/USDT | fib=0.636 | rw_lb=10 | 4h_ema=30 | 4h_dist=0.004,3,False,False,False,False,Shares identical outcome metrics with another survivor; treat as a threshold duplicate. Uses a 4H confirmation filter with EMA 30 and minimum distance 0.004.
129,116,short_cand_061_DOGE_USDT__4h_ema15_dist0.008,DOGE/USDT,short,80,20,0.236,0.686,0.05,0.028,10,True,close_below_ema,15,0.008,"1D, 4H->1D",37,24,0.5945945945945946,2.3426956155652734,86.67973777591511,0.017335947555183,5086.67973777592,5106.091318540026,100.22722586609144,1.9628952874808592,False,13.459508491854688,True,4,116,short_cand_061_DOGE_USDT,DOGE/USDT,short,80,20,0.236,0.686,0.05,0.028,10,True,close_below_ema,15,0.008,59,0.288135593220339,82.94845102069553,4893.958610221036,0.4893958610221036,0.6913295520116954,0.6138823387145537,0.5804420413371459,0.4232907279385162,59.61824817378643,1.0371047125191408,6.540491508145312,0.594595,2.342696,1.962895,13.459508,1,DOGE/USDT | fib=0.686 | rw_lb=10 | 4h_ema=15 | 4h_dist=0.008,4,False,False,False,False,Uses a 4H confirmation filter with EMA 15 and minimum distance 0.008.
130,21,short_cand_071_DOGE_USDT__4h_ema15_dist0.000,DOGE/USDT,short,70,20,0.236,0.386,0.017,0.033,8,True,close_below_ema,15,0.0,"1D, 4H->1D",66,44,0.5909090909090909,2.0589286836825,135.88929312304495,0.0271778586246089,5135.889293123056,5139.73328616635,100.78069349386897,1.984296117851697,False,8.585420086115795,True,4,21,short_cand_071_DOGE_USDT,DOGE/USDT,short,70,20,0.236,0.386,0.017,0.033,8,True,close_below_ema,15,0.0,91,0.3076923076923077,180.18423550767903,16396.765431198794,1.6396765431198794,0.5425211934322878,0.5775879601382958,0.5663606915574277,0.7396670964483602,59.54849653370323,1.015703882148303,11.414579913884205,0.590909,2.058929,1.984296,8.58542,1,DOGE/USDT | fib=0.386 | rw_lb=8 | 4h_ema=15 | 4h_dist=0.000,1,False,False,False,False,Uses a 4H confirmation filter with EMA 15 and minimum distance 0.000.
131,15,short_cand_071_DOGE_USDT__4h_ema30_dist0.000,DOGE/USDT,short,70,20,0.236,0.386,0.017,0.033,8,True,close_below_ema,30,0.0,"1D, 4H->1D",76,50,0.5921052631578947,2.0998080108442765,159.585408824165,0.031917081764833,5159.585408824178,5165.255428330455,111.61752750761298,2.191550810084138,False,7.310609881334002,True,4,15,short_cand_071_DOGE_USDT,DOGE/USDT,short,70,20,0.236,0.386,0.017,0.033,8,True,close_below_ema,30,0.0,101,0.297029702970297,191.94537969964225,19386.483349663868,1.9386483349663868,0.5639584537022321,0.589367714588484,0.42999094495218915,0.822414841165767,59.52085446664934,0.8084491899158621,12.689390118665997,0.592105,2.099808,2.191551,7.31061,1,DOGE/USDT | fib=0.386 | rw_lb=8 | 4h_ema=30 | 4h_dist=0.000,1,False,False,False,False,Uses a 4H confirmation filter with EMA 30 and minimum distance 0.000.
132,35,short_cand_097_LINK_USDT__4h_ema25_dist0.008,LINK/USDT,short,90,20,0.236,0.636,0.041,0.038,8,True,close_below_ema,25,0.008,"1D, 4H->1D",54,36,0.5925925925925926,2.191078839588449,118.31825733777625,0.0236636514675552,5118.318257337784,5134.048092427386,105.93390017624824,2.081399732194296,False,9.860411173366543,True,4,35,short_cand_097_LINK_USDT,LINK/USDT,short,90,20,0.236,0.636,0.041,0.038,8,True,close_below_ema,25,0.008,98,0.336734693877551,149.9660121744807,14696.66919309911,1.469666919309911,0.6118211913421955,0.5941668738089315,0.5024683128628028,0.6569076106762388,59.45543201298096,0.9186002678057039,10.139588826633457,0.592593,2.191079,2.0814,9.860411,1,LINK/USDT | fib=0.636 | rw_lb=8 | 4h_ema=25 | 4h_dist=0.008,1,False,False,False,False,Uses a 4H confirmation filter with EMA 25 and minimum distance 0.008.
133,32,short_cand_079_ETH_USDT__4h_ema25_dist0.000,ETH/USDT,short,75,20,0.236,0.436,0.011,0.023,8,True,close_below_ema,25,0.0,"1D, 4H->1D",63,43,0.5873015873015873,1.7998353680534405,113.38962818736675,0.0226779256374733,5113.389628187377,5129.908776234563,71.94710319646583,1.4108067719055182,False,10.28900689875135,True,4,32,short_cand_079_ETH_USDT,ETH/USDT,short,75,20,0.236,0.436,0.011,0.023,8,True,close_below_ema,25,0.0,80,0.2875,157.32282901886657,12585.826321509325,1.2585826321509326,0.40665176438414125,0.542061716558361,0.9437060531754602,0.6290875245660996,59.24022622223517,1.5891932280944818,9.71099310124865,0.587302,1.799835,1.410807,10.289007,1,ETH/USDT | fib=0.436 | rw_lb=8 | 4h_ema=25 | 4h_dist=0.000,1,False,False,False,False,Uses a 4H confirmation filter with EMA 25 and minimum distance 0.000.
134,56,short_cand_097_LINK_USDT__4h_ema30_dist0.008,LINK/USDT,short,90,20,0.236,0.636,0.041,0.038,8,True,close_below_ema,30,0.008,"1D, 4H->1D",52,35,0.5961538461538461,2.147145974444415,111.6515906711096,0.0223303181342219,5111.651590671117,5127.381425760719,104.22863890517874,2.047239708639619,False,10.449171925398714,True,4,56,short_cand_097_LINK_USDT,LINK/USDT,short,90,20,0.236,0.636,0.041,0.038,8,True,close_below_ema,30,0.008,103,0.3398058252427184,136.08440546011605,14016.693762391951,1.4016693762391954,0.5887826452142241,0.6292376527275854,0.5249449753016722,0.6186912360143138,59.2110581270072,0.9527602913603812,9.550828074601286,0.596154,2.147146,2.04724,10.449172,1,LINK/USDT | fib=0.636 | rw_lb=8 | 4h_ema=30 | 4h_dist=0.008,1,False,False,False,False,Uses a 4H confirmation filter with EMA 30 and minimum distance 0.008.
135,230,short_cand_077_ETH_USDT__4h_ema30_dist0.000,ETH/USDT,short,90,20,0.236,0.536,0.011,0.023,8,True,close_below_ema,30,0.0,"1D, 4H->1D",64,42,0.578125,2.078069942236118,132.99647630311156,0.0265992952606223,5132.996476303122,5143.150844420547,91.4995563696857,1.779275235097602,False,8.772162233890493,True,4,230,short_cand_077_ETH_USDT,ETH/USDT,short,90,20,0.236,0.536,0.011,0.023,8,True,close_below_ema,30,0.0,112,0.2678571428571428,-44.21188653194266,-4951.731291577578,-0.4951731291577578,0.5525589354891554,0.45169183445190153,0.7012606329233004,0.7275456908351332,59.207985078586645,1.220724764902398,11.227837766109507,0.578125,2.07807,1.779275,8.772162,1,ETH/USDT | fib=0.536 | rw_lb=8 | 4h_ema=30 | 4h_dist=0.000,4,False,False,False,False,Uses a 4H confirmation filter with EMA 30 and minimum distance 0.000.
136,23,short_cand_071_DOGE_USDT__4h_ema15_dist0.004,DOGE/USDT,short,70,20,0.236,0.386,0.017,0.033,8,True,close_below_ema,15,0.004,"1D, 4H->1D",60,40,0.5833333333333334,1.933752751790159,116.02516510740952,0.0232050330214819,5116.02516510742,5120.079014059954,81.41540000449731,1.6079139618121032,False,10.055289863941438,True,4,23,short_cand_071_DOGE_USDT,DOGE/USDT,short,70,20,0.236,0.386,0.017,0.033,8,True,close_below_ema,15,0.004,84,0.3214285714285714,174.80668436674685,14683.761486806736,1.4683761486806737,0.4768785026685802,0.5029828486204329,0.8140131750451753,0.6442580632549315,58.43074357491326,1.3920860381878968,9.944710136058562,0.583333,1.933753,1.607914,10.05529,1,DOGE/USDT | fib=0.386 | rw_lb=8 | 4h_ema=15 | 4h_dist=0.004,1,False,False,False,False,Uses a 4H confirmation filter with EMA 15 and minimum distance 0.004.
137,148,short_cand_086_ETH_USDT__4h_ema20_dist0.000,ETH/USDT,short,65,20,0.236,0.536,0.008,0.023,8,True,close_below_ema,20,0.0,"1D, 4H->1D",82,55,0.5853658536585366,1.9646370471064485,161.10023786272876,0.0322200475725457,5161.100237862743,5205.120920345536,102.55191441825264,2.007416474078518,False,7.241868057704341,True,4,148,short_cand_086_ETH_USDT,ETH/USDT,short,65,20,0.236,0.536,0.008,0.023,8,True,close_below_ema,20,0.0,118,0.3220338983050847,58.54766671764752,6908.624672682407,0.6908624672682406,0.4930743337381331,0.5229988541496149,0.5511479256310556,0.8268768629253824,57.8930688057038,0.9925835259214821,12.758131942295659,0.585366,1.964637,2.007416,7.241868,1,ETH/USDT | fib=0.536 | rw_lb=8 | 4h_ema=20 | 4h_dist=0.000,4,False,False,False,False,Uses a 4H confirmation filter with EMA 20 and minimum distance 0.000.
138,70,short_cand_062_DOGE_USDT__4h_ema30_dist0.000,DOGE/USDT,short,75,20,0.236,0.686,0.05,0.028,10,True,close_below_ema,30,0.0,"1D, 4H->1D",54,35,0.5740740740740741,2.136925165738273,115.39395894986676,0.0230787917899733,5115.393958949874,5123.054957850525,89.6565954031048,1.761625361131994,False,10.110292404245603,True,4,70,short_cand_062_DOGE_USDT,DOGE/USDT,short,75,20,0.236,0.686,0.05,0.028,10,True,close_below_ema,30,0.0,73,0.3150684931506849,127.57467538157616,9312.95130285506,0.931295130285506,0.583422817848774,0.411798823431933,0.7128739229018209,0.6406878563748595,57.78600479603902,1.238374638868006,9.889707595754397,0.574074,2.136925,1.761625,10.110292,1,DOGE/USDT | fib=0.686 | rw_lb=10 | 4h_ema=30 | 4h_dist=0.000,5,False,False,False,False,Uses a 4H confirmation filter with EMA 30 and minimum distance 0.000.
139,190,short_cand_070_DOGE_USDT__4h_ema15_dist0.008,DOGE/USDT,short,80,20,0.236,0.686,0.044,0.028,10,True,close_below_ema,15,0.008,"1D, 4H->1D",46,30,0.5869565217391305,2.1741971980271404,100.01307110924846,0.0200026142218496,5100.013071109255,5118.943892475088,97.27672987884216,1.9012830292853715,False,11.665141903224512,True,4,190,short_cand_070_DOGE_USDT,DOGE/USDT,short,80,20,0.236,0.686,0.044,0.028,10,True,close_below_ema,15,0.008,69,0.2608695652173913,26.68676327183522,1841.38666575663,0.184138666575663,0.6029684002357883,0.5386635541289762,0.6209817654195908,0.5397628018585934,57.78537420704068,1.0987169707146285,8.334858096775488,0.586957,2.174197,1.901283,11.665142,1,DOGE/USDT | fib=0.686 | rw_lb=10 | 4h_ema=15 | 4h_dist=0.008,4,False,False,False,False,Uses a 4H confirmation filter with EMA 15 and minimum distance 0.008.
140,87,short_cand_074_DOGE_USDT__4h_ema15_dist0.004,DOGE/USDT,short,80,20,0.236,0.636,0.055,0.048,10,True,close_below_ema,15,0.004,"1D, 4H->1D",71,45,0.5915492957746479,2.403771421221098,170.66777090669794,0.0341335541813395,5170.667770906709,5209.357469049797,145.424925800683,2.791609649840539,False,6.835893270701179,True,4,87,short_cand_074_DOGE_USDT,DOGE/USDT,short,80,20,0.236,0.636,0.055,0.048,10,True,close_below_ema,15,0.004,116,0.3103448275862069,114.54977958374886,13287.774431714868,1.3287774431714867,0.7233579153176521,0.5838926174496641,0.03516334879798566,0.8532286272198888,57.68268199271692,0.20839035015946106,13.16410672929882,0.591549,2.403771,2.79161,6.835893,2,DOGE/USDT | fib=0.636 | rw_lb=10 | 4h_ema=15 | 4h_dist=0.004,3,False,False,False,False,Limited drawdown headroom below the 3% trailing cap. Shares identical outcome metrics with another survivor; treat as a threshold duplicate. Uses a 4H confirmation filter with EMA 15 and minimum distance 0.004.
141,93,short_cand_074_DOGE_USDT__4h_ema20_dist0.008,DOGE/USDT,short,80,20,0.236,0.636,0.055,0.048,10,True,close_below_ema,20,0.008,"1D, 4H->1D",71,45,0.5915492957746479,2.403771421221098,170.66777090669794,0.0341335541813395,5170.667770906709,5209.357469049797,145.424925800683,2.791609649840539,False,6.835893270701179,True,4,93,short_cand_074_DOGE_USDT,DOGE/USDT,short,80,20,0.236,0.636,0.055,0.048,10,True,close_below_ema,20,0.008,114,0.3070175438596491,110.5594771888835,12603.78039953272,1.260378039953272,0.7233579153176521,0.5838926174496641,0.03516334879798566,0.8532286272198888,57.68268199271692,0.20839035015946106,13.16410672929882,0.591549,2.403771,2.79161,6.835893,2,DOGE/USDT | fib=0.636 | rw_lb=10 | 4h_ema=20 | 4h_dist=0.008,3,False,False,False,False,Limited drawdown headroom below the 3% trailing cap. Shares identical outcome metrics with another survivor; treat as a threshold duplicate. Uses a 4H confirmation filter with EMA 20 and minimum distance 0.008.
