symbol,sma,ema,fib_floor,fib_band,rw,eb,rw_lookback,total_return,total_trades,win_rate,expectancy
AVAX/USDT,35,20,0.236,0.686,0.032,0.07,25,0.4949873634630438,13,0.3846153846153846,380.7595103561876
AVAX/USDT,35,20,0.236,0.736,0.032,0.068,25,0.4949873634630438,13,0.3846153846153846,380.7595103561876
AVAX/USDT,35,20,0.236,0.736,0.032,0.07,25,0.4949873634630438,13,0.3846153846153846,380.7595103561876
AVAX/USDT,35,20,0.236,0.786,0.032,0.068,25,0.4949873634630438,13,0.3846153846153846,380.7595103561876
AVAX/USDT,35,20,0.236,0.786,0.032,0.07,25,0.4949873634630438,13,0.3846153846153846,380.7595103561876
AVAX/USDT,30,20,0.236,0.636,0.029,0.053,25,0.6060951723196937,16,0.4375,378.8094826998085
AVAX/USDT,30,20,0.236,0.486,0.011,0.053,25,0.6047783498777418,16,0.375,377.9864686735886
AVAX/USDT,35,20,0.236,0.586,0.014,0.038,21,0.4523060564459297,12,0.4166666666666667,376.9217137049414
AVAX/USDT,35,20,0.236,0.586,0.023,0.068,25,0.6398951817240254,17,0.3529411764705882,376.4089304258973
AVAX/USDT,35,20,0.236,0.586,0.023,0.07,25,0.6398951817240254,17,0.3529411764705882,376.4089304258973
AVAX/USDT,35,20,0.236,0.536,0.023,0.068,25,0.5968673309709096,16,0.375,373.04208185681847
AVAX/USDT,35,20,0.236,0.536,0.023,0.07,25,0.5968673309709096,16,0.375,373.04208185681847
AVAX/USDT,35,20,0.236,0.586,0.032,0.068,25,0.4834414120519812,13,0.3846153846153846,371.8780092707548
AVAX/USDT,35,20,0.236,0.586,0.032,0.07,25,0.4834414120519812,13,0.3846153846153846,371.8780092707548
AVAX/USDT,30,20,0.236,0.586,0.023,0.058,25,0.6304960071589996,17,0.4117647058823529,370.8800042111762
AVAX/USDT,35,20,0.236,0.486,0.014,0.068,25,0.5558028137626474,15,0.4,370.5352091750983
AVAX/USDT,35,20,0.236,0.486,0.017,0.068,25,0.5558028137626474,15,0.4,370.5352091750983
AVAX/USDT,35,20,0.236,0.486,0.02,0.068,25,0.5558028137626474,15,0.4,370.5352091750983
AVAX/USDT,35,20,0.236,0.486,0.014,0.07,25,0.5558028137626474,15,0.4,370.5352091750983
AVAX/USDT,35,20,0.236,0.486,0.017,0.07,25,0.5558028137626474,15,0.4,370.5352091750983
AVAX/USDT,35,20,0.236,0.486,0.02,0.07,25,0.5558028137626474,15,0.4,370.5352091750983
AVAX/USDT,30,20,0.236,0.536,0.026,0.058,25,0.5914440999372343,16,0.4375,369.6525624607714
AVAX/USDT,30,20,0.236,0.536,0.026,0.063,25,0.5914440999372343,16,0.4375,369.6525624607714
AVAX/USDT,30,20,0.236,0.636,0.035,0.053,25,0.4418039142125954,12,0.4166666666666667,368.1699285104962
AVAX/USDT,30,20,0.236,0.636,0.038,0.053,25,0.4418039142125954,12,0.4166666666666667,368.1699285104962
AVAX/USDT,30,20,0.236,0.636,0.041,0.053,25,0.4418039142125954,12,0.4166666666666667,368.1699285104962
AVAX/USDT,30,20,0.236,0.636,0.044,0.053,25,0.4418039142125954,12,0.4166666666666667,368.1699285104962
AVAX/USDT,30,20,0.236,0.636,0.047,0.053,25,0.4418039142125954,12,0.4166666666666667,368.1699285104962
AVAX/USDT,30,20,0.236,0.686,0.038,0.053,25,0.4418039142125954,12,0.4166666666666667,368.1699285104962
AVAX/USDT,30,20,0.236,0.686,0.041,0.053,25,0.4418039142125954,12,0.4166666666666667,368.1699285104962
AVAX/USDT,30,20,0.236,0.686,0.044,0.053,25,0.4418039142125954,12,0.4166666666666667,368.1699285104962
AVAX/USDT,30,20,0.236,0.686,0.047,0.053,25,0.4418039142125954,12,0.4166666666666667,368.1699285104962
AVAX/USDT,30,20,0.236,0.736,0.038,0.053,25,0.4418039142125954,12,0.4166666666666667,368.1699285104962
AVAX/USDT,30,20,0.236,0.736,0.041,0.053,25,0.4418039142125954,12,0.4166666666666667,368.1699285104962
AVAX/USDT,30,20,0.236,0.736,0.044,0.053,25,0.4418039142125954,12,0.4166666666666667,368.1699285104962
AVAX/USDT,30,20,0.236,0.736,0.047,0.053,25,0.4418039142125954,12,0.4166666666666667,368.1699285104962
AVAX/USDT,30,20,0.236,0.786,0.038,0.053,25,0.4418039142125954,12,0.4166666666666667,368.1699285104962
AVAX/USDT,30,20,0.236,0.786,0.041,0.053,25,0.4418039142125954,12,0.4166666666666667,368.1699285104962
AVAX/USDT,30,20,0.236,0.786,0.044,0.053,25,0.4418039142125954,12,0.4166666666666667,368.1699285104962
AVAX/USDT,30,20,0.236,0.786,0.047,0.053,25,0.4418039142125954,12,0.4166666666666667,368.1699285104962
XRP/USDT,30,20,0.236,0.686,0.032,0.038,25,0.5134070020462357,14,0.3571428571428571,366.7192871758826
XRP/USDT,30,20,0.236,0.686,0.032,0.043,25,0.5134070020462357,14,0.3571428571428571,366.7192871758826
XRP/USDT,30,20,0.236,0.736,0.032,0.038,25,0.5134070020462357,14,0.3571428571428571,366.7192871758826
XRP/USDT,30,20,0.236,0.736,0.032,0.043,25,0.5134070020462357,14,0.3571428571428571,366.7192871758826
XRP/USDT,30,20,0.236,0.786,0.032,0.038,25,0.5134070020462357,14,0.3571428571428571,366.7192871758826
XRP/USDT,30,20,0.236,0.786,0.032,0.043,25,0.5134070020462357,14,0.3571428571428571,366.7192871758826
XRP/USDT,30,20,0.236,0.586,0.032,0.048,25,0.5119720865896311,14,0.3571428571428571,365.6943475640222
XRP/USDT,30,20,0.236,0.586,0.035,0.048,25,0.5119720865896311,14,0.3571428571428571,365.6943475640222
XRP/USDT,30,20,0.236,0.586,0.032,0.053,25,0.5119720865896311,14,0.3571428571428571,365.6943475640222
XRP/USDT,30,20,0.236,0.586,0.035,0.053,25,0.5119720865896311,14,0.3571428571428571,365.6943475640222
XRP/USDT,30,20,0.236,0.636,0.035,0.048,25,0.5119720865896311,14,0.3571428571428571,365.6943475640222
XRP/USDT,30,20,0.236,0.636,0.035,0.053,25,0.5119720865896311,14,0.3571428571428571,365.6943475640222
AVAX/USDT,30,20,0.236,0.586,0.032,0.058,25,0.4740422374869553,13,0.4615384615384615,364.6478749899656
AVAX/USDT,35,20,0.236,0.486,0.008,0.068,25,0.5437961322491145,15,0.4,362.530754832743
AVAX/USDT,35,20,0.236,0.486,0.011,0.068,25,0.5437961322491145,15,0.4,362.530754832743
AVAX/USDT,35,20,0.236,0.486,0.008,0.07,25,0.5437961322491145,15,0.4,362.530754832743
AVAX/USDT,35,20,0.236,0.486,0.011,0.07,25,0.5437961322491145,15,0.4,362.530754832743
AVAX/USDT,35,20,0.236,0.636,0.002,0.028,25,0.5059822230707101,14,0.4285714285714285,361.41587362193576
AVAX/USDT,35,20,0.236,0.636,0.002,0.033,25,0.5059822230707101,14,0.4285714285714285,361.41587362193576
AVAX/USDT,35,20,0.236,0.686,0.002,0.028,25,0.5059822230707101,14,0.4285714285714285,361.41587362193576
AVAX/USDT,35,20,0.236,0.686,0.002,0.033,25,0.5059822230707101,14,0.4285714285714285,361.41587362193576
AVAX/USDT,35,20,0.236,0.736,0.002,0.028,25,0.5059822230707101,14,0.4285714285714285,361.41587362193576
AVAX/USDT,35,20,0.236,0.736,0.002,0.033,25,0.5059822230707101,14,0.4285714285714285,361.41587362193576
AVAX/USDT,35,20,0.236,0.786,0.002,0.028,25,0.5059822230707101,14,0.4285714285714285,361.41587362193576
AVAX/USDT,35,20,0.236,0.786,0.002,0.033,25,0.5059822230707101,14,0.4285714285714285,361.41587362193576
AVAX/USDT,30,20,0.236,0.536,0.023,0.053,25,0.6123827401998936,17,0.4117647058823529,360.22514129405505
AVAX/USDT,30,20,0.236,0.486,0.026,0.058,25,0.5709180481799437,16,0.4375,356.8237801124648
AVAX/USDT,30,20,0.236,0.486,0.026,0.063,25,0.5709180481799437,16,0.4375,356.8237801124648
AVAX/USDT,30,20,0.236,0.486,0.002,0.058,25,0.7133283096152739,20,0.35,356.6641548076369
AVAX/USDT,30,20,0.236,0.486,0.002,0.063,25,0.7133283096152739,20,0.35,356.6641548076369
AVAX/USDT,30,20,0.236,0.636,0.026,0.053,25,0.6050951723196937,17,0.4117647058823529,355.9383366586433
AVAX/USDT,30,20,0.236,0.486,0.008,0.053,25,0.6037783498777418,17,0.3529411764705882,355.163735222201
AVAX/USDT,30,20,0.236,0.536,0.032,0.053,25,0.4559289705278493,13,0.4615384615384615,350.71459271373027
AVAX/USDT,30,20,0.236,0.636,0.05,0.058,25,0.4520514657188421,13,0.3846153846153846,347.7318967068016
AVAX/USDT,30,20,0.236,0.686,0.05,0.058,25,0.4520514657188421,13,0.3846153846153846,347.7318967068016
AVAX/USDT,30,20,0.236,0.736,0.05,0.058,25,0.4520514657188421,13,0.3846153846153846,347.7318967068016
AVAX/USDT,30,20,0.236,0.786,0.05,0.058,25,0.4520514657188421,13,0.3846153846153846,347.7318967068016
AVAX/USDT,30,20,0.236,0.536,0.023,0.058,25,0.5904440999372343,17,0.4117647058823529,347.3200587866084
AVAX/USDT,30,20,0.236,0.536,0.023,0.063,25,0.5904440999372343,17,0.4117647058823529,347.3200587866084
AVAX/USDT,35,20,0.236,0.636,0.014,0.038,21,0.4513060564459297,13,0.3846153846153846,347.15850495840743
AVAX/USDT,35,20,0.236,0.686,0.014,0.038,21,0.4513060564459297,13,0.3846153846153846,347.15850495840743
AVAX/USDT,35,20,0.236,0.736,0.014,0.038,21,0.4513060564459297,13,0.3846153846153846,347.15850495840743
AVAX/USDT,35,20,0.236,0.786,0.014,0.038,21,0.4513060564459297,13,0.3846153846153846,347.15850495840743
AVAX/USDT,35,20,0.236,0.536,0.005,0.053,25,0.5883014854488289,17,0.3529411764705882,346.0596973228405
AVAX/USDT,30,20,0.236,0.586,0.05,0.063,25,0.4133245692369846,12,0.4166666666666667,344.43714103082056
XRP/USDT,30,20,0.236,0.686,0.035,0.048,25,0.5126076011430744,15,0.4,341.73840076204954
XRP/USDT,30,20,0.236,0.686,0.035,0.053,25,0.5126076011430744,15,0.4,341.73840076204954
XRP/USDT,30,20,0.236,0.736,0.035,0.048,25,0.5126076011430744,15,0.4,341.73840076204954
XRP/USDT,30,20,0.236,0.736,0.035,0.053,25,0.5126076011430744,15,0.4,341.73840076204954
XRP/USDT,30,20,0.236,0.786,0.035,0.048,25,0.5126076011430744,15,0.4,341.73840076204954
XRP/USDT,30,20,0.236,0.786,0.035,0.053,25,0.5126076011430744,15,0.4,341.73840076204954
AVAX/USDT,30,20,0.236,0.636,0.029,0.058,25,0.5797566203965363,17,0.4117647058823529,341.0333061156096
XRP/USDT,35,20,0.236,0.586,0.023,0.058,25,0.4771916684753612,14,0.3571428571428571,340.8511917681152
XRP/USDT,35,20,0.236,0.586,0.026,0.058,25,0.4771916684753612,14,0.3571428571428571,340.8511917681152
XRP/USDT,35,20,0.236,0.586,0.023,0.063,25,0.4771916684753612,14,0.3571428571428571,340.8511917681152
XRP/USDT,35,20,0.236,0.586,0.026,0.063,25,0.4771916684753612,14,0.3571428571428571,340.8511917681152
XRP/USDT,35,20,0.236,0.586,0.023,0.068,25,0.4771916684753612,14,0.3571428571428571,340.8511917681152
XRP/USDT,35,20,0.236,0.586,0.026,0.068,25,0.4771916684753612,14,0.3571428571428571,340.8511917681152
XRP/USDT,35,20,0.236,0.586,0.023,0.07,25,0.4771916684753612,14,0.3571428571428571,340.8511917681152
XRP/USDT,35,20,0.236,0.586,0.026,0.07,25,0.4771916684753612,14,0.3571428571428571,340.8511917681152
AVAX/USDT,30,20,0.236,0.586,0.035,0.058,25,0.4089990994009646,12,0.4166666666666667,340.8325828341372
AVAX/USDT,30,20,0.236,0.586,0.038,0.058,25,0.4089990994009646,12,0.4166666666666667,340.8325828341372
AVAX/USDT,30,20,0.236,0.586,0.041,0.058,25,0.4089990994009646,12,0.4166666666666667,340.8325828341372
AVAX/USDT,30,20,0.236,0.586,0.044,0.058,25,0.4089990994009646,12,0.4166666666666667,340.8325828341372
AVAX/USDT,30,20,0.236,0.586,0.047,0.058,25,0.4089990994009646,12,0.4166666666666667,340.8325828341372
AVAX/USDT,30,20,0.236,0.586,0.029,0.063,25,0.5410297239146789,16,0.4375,338.14357744667427
AVAX/USDT,35,20,0.236,0.536,0.032,0.068,25,0.4394135612988653,13,0.3846153846153846,338.010431768358
AVAX/USDT,35,20,0.236,0.536,0.032,0.07,25,0.4394135612988653,13,0.3846153846153846,338.010431768358
AVAX/USDT,40,20,0.236,0.586,0.014,0.038,21,0.4392689083898189,13,0.3846153846153846,337.89916029986074
AVAX/USDT,30,20,0.236,0.686,0.029,0.053,25,0.5715334797176587,17,0.4117647058823529,336.1961645397992
AVAX/USDT,30,20,0.236,0.736,0.029,0.053,25,0.5715334797176587,17,0.4117647058823529,336.1961645397992
AVAX/USDT,30,20,0.236,0.786,0.029,0.053,25,0.5715334797176587,17,0.4117647058823529,336.1961645397992
XRP/USDT,35,20,0.236,0.636,0.023,0.048,25,0.4703165067472047,14,0.3571428571428571,335.9403619622891
XRP/USDT,35,20,0.236,0.636,0.026,0.048,25,0.4703165067472047,14,0.3571428571428571,335.9403619622891
XRP/USDT,35,20,0.236,0.636,0.023,0.053,25,0.4703165067472047,14,0.3571428571428571,335.9403619622891
XRP/USDT,35,20,0.236,0.636,0.026,0.053,25,0.4703165067472047,14,0.3571428571428571,335.9403619622891
AVAX/USDT,30,20,0.236,0.636,0.023,0.053,25,0.6040951723196937,18,0.3888888888888889,335.60842906649646
AVAX/USDT,30,20,0.236,0.486,0.023,0.058,25,0.5699180481799437,17,0.4117647058823529,335.24591069408456
AVAX/USDT,30,20,0.236,0.486,0.023,0.063,25,0.5699180481799437,17,0.4117647058823529,335.24591069408456
AVAX/USDT,30,20,0.236,0.536,0.032,0.058,25,0.43399033026519,13,0.4615384615384615,333.8387155886078
AVAX/USDT,30,20,0.236,0.536,0.032,0.063,25,0.43399033026519,13,0.4615384615384615,333.8387155886078
AVAX/USDT,35,20,0.236,0.536,0.002,0.068,25,0.6648339921281806,20,0.35,332.4169960640903
AVAX/USDT,35,20,0.236,0.536,0.002,0.07,25,0.6648339921281806,20,0.35,332.4169960640903
AVAX/USDT,40,20,0.236,0.586,0.002,0.033,25,0.3949918303971836,12,0.4166666666666667,329.15985866431976
AVAX/USDT,35,20,0.236,0.486,0.014,0.043,21,0.3925782024383695,12,0.4166666666666667,327.1485020319746
AVAX/USDT,35,20,0.236,0.486,0.014,0.048,21,0.3925782024383695,12,0.4166666666666667,327.1485020319746
AVAX/USDT,40,20,0.236,0.636,0.014,0.038,21,0.4563070170898977,14,0.3571428571428571,325.93358363564124
AVAX/USDT,40,20,0.236,0.686,0.014,0.038,21,0.4563070170898977,14,0.3571428571428571,325.93358363564124
AVAX/USDT,40,20,0.236,0.736,0.014,0.038,21,0.4563070170898977,14,0.3571428571428571,325.93358363564124
AVAX/USDT,40,20,0.236,0.786,0.014,0.038,21,0.4563070170898977,14,0.3571428571428571,325.93358363564124
AVAX/USDT,40,20,0.236,0.636,0.002,0.028,25,0.423575890508325,13,0.3846153846153846,325.82760808332694
AVAX/USDT,40,20,0.236,0.636,0.002,0.033,25,0.423575890508325,13,0.3846153846153846,325.82760808332694
AVAX/USDT,40,20,0.236,0.536,0.011,0.043,21,0.4226904602602834,13,0.3846153846153846,325.14650789252573
AVAX/USDT,40,20,0.236,0.536,0.011,0.048,21,0.4226904602602834,13,0.3846153846153846,325.14650789252573
AVAX/USDT,40,20,0.236,0.536,0.008,0.043,21,0.4224046363549593,13,0.3846153846153846,324.92664334996874
AVAX/USDT,40,20,0.236,0.536,0.008,0.048,21,0.4224046363549593,13,0.3846153846153846,324.92664334996874
AVAX/USDT,35,20,0.236,0.536,0.008,0.058,25,0.5505257466960869,17,0.3529411764705882,323.8386745271099
AVAX/USDT,35,20,0.236,0.536,0.011,0.058,25,0.5505257466960869,17,0.3529411764705882,323.8386745271099
AVAX/USDT,35,20,0.236,0.536,0.008,0.063,25,0.5505257466960869,17,0.3529411764705882,323.8386745271099
AVAX/USDT,35,20,0.236,0.536,0.011,0.063,25,0.5505257466960869,17,0.3529411764705882,323.8386745271099
AVAX/USDT,30,20,0.236,0.536,0.05,0.068,25,0.3883529410405059,12,0.4166666666666667,323.6274508670882
AVAX/USDT,30,20,0.236,0.536,0.05,0.07,25,0.3883529410405059,12,0.4166666666666667,323.6274508670882
AVAX/USDT,30,20,0.236,0.536,0.026,0.068,25,0.5160580957182,16,0.4375,322.53630982387506
AVAX/USDT,30,20,0.236,0.536,0.029,0.068,25,0.5160580957182,16,0.4375,322.53630982387506
AVAX/USDT,30,20,0.236,0.536,0.026,0.07,25,0.5160580957182,16,0.4375,322.53630982387506
AVAX/USDT,30,20,0.236,0.536,0.029,0.07,25,0.5160580957182,16,0.4375,322.53630982387506
AVAX/USDT,35,20,0.236,0.536,0.014,0.058,25,0.5482527944557434,17,0.3529411764705882,322.50164379749606
AVAX/USDT,35,20,0.236,0.536,0.017,0.058,25,0.5482527944557434,17,0.3529411764705882,322.50164379749606
AVAX/USDT,35,20,0.236,0.536,0.02,0.058,25,0.5482527944557434,17,0.3529411764705882,322.50164379749606
AVAX/USDT,35,20,0.236,0.536,0.014,0.063,25,0.5482527944557434,17,0.3529411764705882,322.50164379749606
AVAX/USDT,35,20,0.236,0.536,0.017,0.063,25,0.5482527944557434,17,0.3529411764705882,322.50164379749606
AVAX/USDT,35,20,0.236,0.536,0.02,0.063,25,0.5482527944557434,17,0.3529411764705882,322.50164379749606
AVAX/USDT,30,20,0.236,0.636,0.026,0.058,25,0.5787566203965363,18,0.3888888888888889,321.53145577585354
AVAX/USDT,40,20,0.236,0.536,0.002,0.043,21,0.4476583646647606,14,0.3571428571428571,319.7559747605433
AVAX/USDT,40,20,0.236,0.536,0.005,0.043,21,0.4476583646647606,14,0.3571428571428571,319.7559747605433
AVAX/USDT,40,20,0.236,0.536,0.002,0.048,21,0.4476583646647606,14,0.3571428571428571,319.7559747605433
AVAX/USDT,40,20,0.236,0.536,0.005,0.048,21,0.4476583646647606,14,0.3571428571428571,319.7559747605433
AVAX/USDT,30,20,0.236,0.636,0.032,0.053,25,0.4476414026476494,14,0.4285714285714285,319.7438590340353
AVAX/USDT,30,20,0.236,0.486,0.002,0.068,25,0.6379423053962396,20,0.35,318.9711526981198
AVAX/USDT,30,20,0.236,0.486,0.002,0.07,25,0.6379423053962396,20,0.35,318.9711526981198
AVAX/USDT,30,20,0.236,0.486,0.032,0.058,25,0.4134642785078995,13,0.4615384615384615,318.0494450060765
AVAX/USDT,30,20,0.236,0.486,0.032,0.063,25,0.4134642785078995,13,0.4615384615384615,318.0494450060765
AVAX/USDT,30,20,0.236,0.586,0.026,0.063,25,0.5400297239146788,17,0.4117647058823529,317.66454347922286
AVAX/USDT,30,20,0.236,0.686,0.026,0.053,25,0.5705334797176587,18,0.3888888888888889,316.96304428758816
AVAX/USDT,30,20,0.236,0.736,0.026,0.053,25,0.5705334797176587,18,0.3888888888888889,316.96304428758816
AVAX/USDT,30,20,0.236,0.786,0.026,0.053,25,0.5705334797176587,18,0.3888888888888889,316.96304428758816
XRP/USDT,35,20,0.236,0.686,0.023,0.038,25,0.4416067272013799,14,0.3571428571428571,315.4333765724142
XRP/USDT,35,20,0.236,0.686,0.026,0.038,25,0.4416067272013799,14,0.3571428571428571,315.4333765724142
XRP/USDT,35,20,0.236,0.686,0.023,0.043,25,0.4416067272013799,14,0.3571428571428571,315.4333765724142
XRP/USDT,35,20,0.236,0.686,0.026,0.043,25,0.4416067272013799,14,0.3571428571428571,315.4333765724142
XRP/USDT,35,20,0.236,0.736,0.023,0.038,25,0.4416067272013799,14,0.3571428571428571,315.4333765724142
XRP/USDT,35,20,0.236,0.736,0.026,0.038,25,0.4416067272013799,14,0.3571428571428571,315.4333765724142
XRP/USDT,35,20,0.236,0.736,0.023,0.043,25,0.4416067272013799,14,0.3571428571428571,315.4333765724142
XRP/USDT,35,20,0.236,0.736,0.026,0.043,25,0.4416067272013799,14,0.3571428571428571,315.4333765724142
XRP/USDT,35,20,0.236,0.786,0.023,0.038,25,0.4416067272013799,14,0.3571428571428571,315.4333765724142
XRP/USDT,35,20,0.236,0.786,0.026,0.038,25,0.4416067272013799,14,0.3571428571428571,315.4333765724142
XRP/USDT,35,20,0.236,0.786,0.023,0.043,25,0.4416067272013799,14,0.3571428571428571,315.4333765724142
XRP/USDT,35,20,0.236,0.786,0.026,0.043,25,0.4416067272013799,14,0.3571428571428571,315.4333765724142
AVAX/USDT,30,20,0.236,0.486,0.014,0.058,25,0.5356407414776786,17,0.3529411764705882,315.08278910451685
AVAX/USDT,30,20,0.236,0.486,0.017,0.058,25,0.5356407414776786,17,0.3529411764705882,315.08278910451685
AVAX/USDT,30,20,0.236,0.486,0.02,0.058,25,0.5356407414776786,17,0.3529411764705882,315.08278910451685
AVAX/USDT,30,20,0.236,0.486,0.014,0.063,25,0.5356407414776786,17,0.3529411764705882,315.08278910451685
AVAX/USDT,30,20,0.236,0.486,0.017,0.063,25,0.5356407414776786,17,0.3529411764705882,315.08278910451685
AVAX/USDT,30,20,0.236,0.486,0.02,0.063,25,0.5356407414776786,17,0.3529411764705882,315.08278910451685
XRP/USDT,35,20,0.236,0.686,0.023,0.048,25,0.470952021300648,15,0.4,313.968014200432
XRP/USDT,35,20,0.236,0.686,0.026,0.048,25,0.470952021300648,15,0.4,313.968014200432
XRP/USDT,35,20,0.236,0.686,0.023,0.053,25,0.470952021300648,15,0.4,313.968014200432
XRP/USDT,35,20,0.236,0.686,0.026,0.053,25,0.470952021300648,15,0.4,313.968014200432
XRP/USDT,35,20,0.236,0.736,0.023,0.048,25,0.470952021300648,15,0.4,313.968014200432
XRP/USDT,35,20,0.236,0.736,0.026,0.048,25,0.470952021300648,15,0.4,313.968014200432
XRP/USDT,35,20,0.236,0.736,0.023,0.053,25,0.470952021300648,15,0.4,313.968014200432
XRP/USDT,35,20,0.236,0.736,0.026,0.053,25,0.470952021300648,15,0.4,313.968014200432
XRP/USDT,35,20,0.236,0.786,0.023,0.048,25,0.470952021300648,15,0.4,313.968014200432
XRP/USDT,35,20,0.236,0.786,0.026,0.048,25,0.470952021300648,15,0.4,313.968014200432
XRP/USDT,35,20,0.236,0.786,0.023,0.053,25,0.470952021300648,15,0.4,313.968014200432
XRP/USDT,35,20,0.236,0.786,0.026,0.053,25,0.470952021300648,15,0.4,313.968014200432
AVAX/USDT,30,20,0.236,0.686,0.035,0.053,25,0.4072422216105605,13,0.3846153846153846,313.2632473927389
AVAX/USDT,30,20,0.236,0.736,0.035,0.053,25,0.4072422216105605,13,0.3846153846153846,313.2632473927389
AVAX/USDT,30,20,0.236,0.786,0.035,0.053,25,0.4072422216105605,13,0.3846153846153846,313.2632473927389
AVAX/USDT,35,20,0.236,0.486,0.005,0.068,25,0.5004275810882607,16,0.375,312.76723818016296
AVAX/USDT,35,20,0.236,0.486,0.005,0.07,25,0.5004275810882607,16,0.375,312.76723818016296
AVAX/USDT,30,20,0.236,0.486,0.026,0.068,25,0.4955320439609094,16,0.4375,309.7075274755684
AVAX/USDT,30,20,0.236,0.486,0.029,0.068,25,0.4955320439609094,16,0.4375,309.7075274755684
AVAX/USDT,30,20,0.236,0.486,0.026,0.07,25,0.4955320439609094,16,0.4375,309.7075274755684
AVAX/USDT,30,20,0.236,0.486,0.029,0.07,25,0.4955320439609094,16,0.4375,309.7075274755684
AVAX/USDT,35,20,0.236,0.586,0.008,0.038,21,0.4318841932329184,14,0.3571428571428571,308.4887094520845
AVAX/USDT,30,20,0.236,0.486,0.011,0.058,25,0.5236340599641458,17,0.3529411764705882,308.02003527302696
AVAX/USDT,30,20,0.236,0.486,0.011,0.063,25,0.5236340599641458,17,0.3529411764705882,308.02003527302696
AVAX/USDT,30,20,0.236,0.536,0.035,0.058,25,0.3689471921791994,12,0.4166666666666667,307.4559934826662
AVAX/USDT,30,20,0.236,0.536,0.038,0.058,25,0.3689471921791994,12,0.4166666666666667,307.4559934826662
AVAX/USDT,30,20,0.236,0.536,0.041,0.058,25,0.3689471921791994,12,0.4166666666666667,307.4559934826662
AVAX/USDT,30,20,0.236,0.536,0.044,0.058,25,0.3689471921791994,12,0.4166666666666667,307.4559934826662
AVAX/USDT,30,20,0.236,0.536,0.047,0.058,25,0.3689471921791994,12,0.4166666666666667,307.4559934826662
AVAX/USDT,30,20,0.236,0.536,0.035,0.063,25,0.3689471921791994,12,0.4166666666666667,307.4559934826662
AVAX/USDT,30,20,0.236,0.536,0.038,0.063,25,0.3689471921791994,12,0.4166666666666667,307.4559934826662
AVAX/USDT,30,20,0.236,0.536,0.041,0.063,25,0.3689471921791994,12,0.4166666666666667,307.4559934826662
AVAX/USDT,30,20,0.236,0.536,0.044,0.063,25,0.3689471921791994,12,0.4166666666666667,307.4559934826662
AVAX/USDT,30,20,0.236,0.536,0.047,0.063,25,0.3689471921791994,12,0.4166666666666667,307.4559934826662
AVAX/USDT,30,20,0.236,0.486,0.05,0.068,25,0.3678268892832152,12,0.4166666666666667,306.52240773601267
AVAX/USDT,30,20,0.236,0.486,0.05,0.07,25,0.3678268892832152,12,0.4166666666666667,306.52240773601267
AVAX/USDT,30,20,0.236,0.636,0.023,0.058,25,0.5777566203965363,19,0.3684210526315789,304.0824317876507
XRP/USDT,30,20,0.236,0.686,0.035,0.058,25,0.4852015773944244,16,0.375,303.25098587151524
XRP/USDT,30,20,0.236,0.686,0.035,0.063,25,0.4852015773944244,16,0.375,303.25098587151524
XRP/USDT,30,20,0.236,0.686,0.035,0.068,25,0.4852015773944244,16,0.375,303.25098587151524
XRP/USDT,30,20,0.236,0.686,0.035,0.07,25,0.4852015773944244,16,0.375,303.25098587151524
XRP/USDT,30,20,0.236,0.736,0.035,0.058,25,0.4852015773944244,16,0.375,303.25098587151524
XRP/USDT,30,20,0.236,0.736,0.035,0.063,25,0.4852015773944244,16,0.375,303.25098587151524
XRP/USDT,30,20,0.236,0.736,0.035,0.068,25,0.4852015773944244,16,0.375,303.25098587151524
XRP/USDT,30,20,0.236,0.736,0.035,0.07,25,0.4852015773944244,16,0.375,303.25098587151524
XRP/USDT,30,20,0.236,0.786,0.035,0.058,25,0.4852015773944244,16,0.375,303.25098587151524
XRP/USDT,30,20,0.236,0.786,0.035,0.063,25,0.4852015773944244,16,0.375,303.25098587151524
XRP/USDT,30,20,0.236,0.786,0.035,0.068,25,0.4852015773944244,16,0.375,303.25098587151524
XRP/USDT,30,20,0.236,0.786,0.035,0.07,25,0.4852015773944244,16,0.375,303.25098587151524
AVAX/USDT,30,20,0.236,0.536,0.023,0.068,25,0.5150580957182,17,0.4117647058823529,302.9753504224706
AVAX/USDT,30,20,0.236,0.536,0.023,0.07,25,0.5150580957182,17,0.4117647058823529,302.9753504224706
AVAX/USDT,30,20,0.236,0.686,0.029,0.058,25,0.5451949277945014,18,0.3888888888888889,302.8860709969452
AVAX/USDT,30,20,0.236,0.736,0.029,0.058,25,0.5451949277945014,18,0.3888888888888889,302.8860709969452
AVAX/USDT,30,20,0.236,0.786,0.029,0.058,25,0.5451949277945014,18,0.3888888888888889,302.8860709969452
AVAX/USDT,40,20,0.236,0.686,0.002,0.028,25,0.422575890508325,14,0.3571428571428571,301.83992179166074
AVAX/USDT,40,20,0.236,0.686,0.002,0.033,25,0.422575890508325,14,0.3571428571428571,301.83992179166074
AVAX/USDT,40,20,0.236,0.736,0.002,0.028,25,0.422575890508325,14,0.3571428571428571,301.83992179166074
AVAX/USDT,40,20,0.236,0.736,0.002,0.033,25,0.422575890508325,14,0.3571428571428571,301.83992179166074
AVAX/USDT,40,20,0.236,0.786,0.002,0.028,25,0.422575890508325,14,0.3571428571428571,301.83992179166074
